"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT021700","hsa","hsa","hsa-miR-133a-3p","RFT1","0","0","0","1","0","0","0","0","1","1"
"MIRT021701","hsa","hsa","hsa-miR-133a-3p","SENP1","0","0","0","1","0","0","0","0","1","1"
"MIRT021702","hsa","hsa","hsa-miR-133a-3p","SMIM14","0","0","0","1","0","0","0","0","1","1"
"MIRT021703","hsa","hsa","hsa-miR-133a-3p","PRELID1","0","0","0","1","0","0","0","0","1","1"
"MIRT021704","hsa","hsa","hsa-miR-133a-3p","CNN2","0","0","0","1","1","0","0","0","2","2"
"MIRT021705","hsa","hsa","hsa-miR-133a-3p","ARPC5","1","1","1","1","0","0","0","0","4","2"
"MIRT021706","hsa","hsa","hsa-miR-133a-3p","FTL","0","1","0","1","0","0","0","0","2","2"
"MIRT021707","hsa","hsa","hsa-miR-133a-3p","CERS2","0","0","0","1","0","0","0","0","1","1"
"MIRT021708","hsa","hsa","hsa-miR-133a-3p","SEC61B","0","0","0","1","0","0","0","0","1","1"
"MIRT021709","hsa","hsa","hsa-miR-133a-3p","PLEKHA3","0","0","0","1","0","0","0","0","1","1"
"MIRT021710","hsa","hsa","hsa-miR-133a-3p","EGFL7","1","0","0","0","0","0","0","0","1","1"
"MIRT021711","hsa","hsa","hsa-miR-133a-3p","VEGFA","1","0","0","0","0","0","0","0","1","1"
"MIRT021712","hsa","hsa","hsa-miR-133a-3p","PIK3R2","1","0","0","0","0","0","0","0","1","1"
"MIRT021713","hsa","hsa","hsa-miR-133a-3p","RGS3","1","0","0","0","0","0","0","0","1","1"
"MIRT021714","hsa","hsa","hsa-miR-133a-3p","COL1A1","1","0","0","0","0","0","0","0","1","1"
"MIRT021715","hsa","hsa","hsa-miR-133a-3p","GSTP1","1","0","0","1","0","0","0","0","2","1"
"MIRT035537","hsa","hsa","hsa-miR-133a-3p","SP1","1","1","0","0","0","0","0","0","2","2"
"MIRT035579","hsa","hsa","hsa-miR-133a-3p","KLF15","0","0","0","0","0","0","1","0","1","1"
"MIRT045837","hsa","hsa","hsa-miR-133a-3p","NR4A2","0","0","0","0","1","0","0","0","1","1"
"MIRT052647","hsa","hsa","hsa-miR-133a-3p","BCL2L1","1","1","1","0","1","0","0","0","4","2"
"MIRT052648","hsa","hsa","hsa-miR-133a-3p","MCL1","1","1","1","0","1","0","0","0","4","2"
"MIRT053333","hsa","hsa","hsa-miR-133a-3p","RFFL","1","1","1","1","0","0","0","0","4","1"
"MIRT054310","hsa","hsa","hsa-miR-133a-3p","IGF1R","1","1","1","0","0","0","0","0","3","2"
"MIRT055599","hsa","hsa","hsa-miR-133a-3p","FAM160B1","0","0","0","0","1","0","0","0","1","1"
"MIRT081957","hsa","hsa","hsa-miR-133a-3p","UBA2","1","1","1","1","0","0","0","0","4","1"
"MIRT437400","hsa","hsa","hsa-miR-133a-3p","MMP14","1","1","1","0","0","0","0","0","3","1"
"MIRT437953","hsa","hsa","hsa-miR-133a-3p","ANXA2","1","1","1","1","0","0","0","0","4","1"
"MIRT437954","hsa","hsa","hsa-miR-133a-3p","SNX30","1","1","1","1","0","0","0","0","4","1"
"MIRT437955","hsa","hsa","hsa-miR-133a-3p","SGMS2","1","1","1","1","0","0","0","0","4","1"
"MIRT438719","hsa","hsa","hsa-miR-133a-3p","PDLIM5","1","1","1","0","0","0","0","0","3","1"
"MIRT452802","hsa","hsa","hsa-miR-133a-3p","PACS2","0","0","0","0","1","0","0","0","1","1"
"MIRT462823","hsa","hsa","hsa-miR-133a-3p","BCL3","0","0","0","0","1","0","0","0","1","1"
"MIRT468494","hsa","hsa","hsa-miR-133a-3p","SESN2","0","0","0","0","1","0","0","0","1","1"
"MIRT477714","hsa","hsa","hsa-miR-133a-3p","EFHD2","0","0","0","0","1","0","0","0","1","1"
"MIRT483852","hsa","hsa","hsa-miR-133a-3p","EMID1","0","0","0","0","1","0","0","0","1","1"
"MIRT490039","hsa","hsa","hsa-miR-133a-3p","PRRT2","0","0","0","0","1","0","0","0","1","1"
"MIRT491349","hsa","hsa","hsa-miR-133a-3p","CDKN1A","0","0","0","0","1","0","0","0","1","2"
"MIRT504443","hsa","hsa","hsa-miR-133a-3p","MC2R","0","0","0","0","1","0","0","0","1","1"
"MIRT505701","hsa","hsa","hsa-miR-133a-3p","SESN3","0","0","0","0","1","0","0","0","1","1"
"MIRT513521","hsa","hsa","hsa-miR-133a-3p","RHOQ","0","0","0","0","1","0","0","0","1","2"
"MIRT517423","hsa","hsa","hsa-miR-133a-3p","HIST2H2AC","0","0","0","0","1","0","0","0","1","1"
"MIRT526599","hsa","hsa","hsa-miR-133a-3p","DCAKD","0","0","0","0","1","0","0","0","1","1"
"MIRT528904","hsa","hsa","hsa-miR-133a-3p","THBS2","0","0","0","0","1","0","0","0","1","1"
"MIRT533060","hsa","hsa","hsa-miR-133a-3p","ZBTB37","0","0","0","0","1","0","0","0","1","1"
"MIRT534126","hsa","hsa","hsa-miR-133a-3p","SNX33","0","0","0","0","1","0","0","0","1","1"
"MIRT534700","hsa","hsa","hsa-miR-133a-3p","RNF103-CHMP3","0","0","0","0","1","0","0","0","1","2"
"MIRT535732","hsa","hsa","hsa-miR-133a-3p","MYPN","0","0","0","0","1","0","0","0","1","1"
"MIRT538529","hsa","hsa","hsa-miR-133a-3p","CHMP3","0","0","0","0","1","0","0","0","1","2"
"MIRT550878","hsa","hsa","hsa-miR-133a-3p","IBA57","0","0","0","0","1","0","0","0","1","1"
"MIRT551260","hsa","hsa","hsa-miR-133a-3p","PSMG1","0","0","0","0","1","0","0","0","1","1"
"MIRT551981","hsa","hsa","hsa-miR-133a-3p","UGT2B10","0","0","0","0","1","0","0","0","1","1"
"MIRT553866","hsa","hsa","hsa-miR-133a-3p","SYAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT558810","hsa","hsa","hsa-miR-133a-3p","CDK5R1","0","0","0","0","1","0","0","0","1","1"
"MIRT559367","hsa","hsa","hsa-miR-133a-3p","ATP13A3","0","0","0","0","1","0","0","0","1","1"
"MIRT560941","hsa","hsa","hsa-miR-133a-3p","ZFP28","0","0","0","0","1","0","0","0","1","1"
"MIRT565461","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","1","0","0","0","1","1"
"MIRT566234","hsa","hsa","hsa-miR-133a-3p","PTMA","0","0","0","0","1","0","0","0","1","1"
"MIRT568217","hsa","hsa","hsa-miR-133a-3p","C11orf24","0","0","0","0","1","0","0","0","1","1"
"MIRT608912","hsa","hsa","hsa-miR-133a-3p","NCDN","0","0","0","0","1","0","0","0","1","3"
"MIRT613229","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","1","0","0","0","1","1"
"MIRT623563","hsa","hsa","hsa-miR-133a-3p","ITPKB","0","0","0","0","1","0","0","0","1","1"
"MIRT637224","hsa","hsa","hsa-miR-133a-3p","TMEM59","0","0","0","0","1","0","0","0","1","1"
"MIRT641669","hsa","hsa","hsa-miR-133a-3p","CCNI","0","0","0","0","1","0","0","0","1","1"
"MIRT644440","hsa","hsa","hsa-miR-133a-3p","ALDOC","0","0","0","0","1","0","0","0","1","1"
"MIRT644755","hsa","hsa","hsa-miR-133a-3p","TXNRD3NB","0","0","0","0","1","0","0","0","1","1"
"MIRT646711","hsa","hsa","hsa-miR-133a-3p","PDE1A","0","0","0","0","1","0","0","0","1","1"
"MIRT647577","hsa","hsa","hsa-miR-133a-3p","RBMXL1","0","0","0","0","1","0","0","0","1","1"
"MIRT647760","hsa","hsa","hsa-miR-133a-3p","RNF168","0","0","0","0","1","0","0","0","1","1"
"MIRT649267","hsa","hsa","hsa-miR-133a-3p","C17orf64","0","0","0","0","1","0","0","0","1","1"
"MIRT651238","hsa","hsa","hsa-miR-133a-3p","ZMAT4","0","0","0","0","1","0","0","0","1","1"
"MIRT652146","hsa","hsa","hsa-miR-133a-3p","TRIM71","0","0","0","0","1","0","0","0","1","1"
"MIRT657168","hsa","hsa","hsa-miR-133a-3p","IP6K1","0","0","0","0","1","0","0","0","1","1"
"MIRT668302","hsa","hsa","hsa-miR-133a-3p","FOSL2","0","0","0","0","1","0","0","0","1","1"
"MIRT687546","hsa","hsa","hsa-miR-133a-3p","MLEC","0","0","0","0","1","0","0","0","1","1"
"MIRT690857","hsa","hsa","hsa-miR-133a-3p","PLEKHG2","0","0","0","0","1","0","0","0","1","1"
"MIRT697060","hsa","hsa","hsa-miR-133a-3p","PSMC4","0","0","0","0","1","0","0","0","1","1"
"MIRT699725","hsa","hsa","hsa-miR-133a-3p","SERPINH1","0","0","0","0","1","0","0","0","1","1"
"MIRT700858","hsa","hsa","hsa-miR-133a-3p","PER2","0","0","0","0","1","0","0","0","1","1"
"MIRT705068","hsa","hsa","hsa-miR-133a-3p","C4orf29","0","0","0","0","1","0","0","0","1","1"
"MIRT709496","hsa","hsa","hsa-miR-133a-3p","ANGPT4","0","0","0","0","1","0","0","0","1","1"
"MIRT713925","hsa","hsa","hsa-miR-133a-3p","PIGR","0","0","0","0","1","0","0","0","1","1"
"MIRT716058","hsa","hsa","hsa-miR-133a-3p","SFTPB","0","0","0","0","1","0","0","0","1","1"
"MIRT716724","hsa","hsa","hsa-miR-133a-3p","APOL6","0","0","0","0","1","0","0","0","1","1"
"MIRT721677","hsa","hsa","hsa-miR-133a-3p","CMTM4","0","0","0","0","1","0","0","0","1","1"
"MIRT723379","hsa","hsa","hsa-miR-133a-3p","NFAM1","0","0","0","0","1","0","0","0","1","1"
"MIRT731340","hsa","hsa","hsa-miR-133a-3p","IGF1","1","0","0","0","0","0","0","0","1","1"
"MIRT731591","hsa","hsa","hsa-miR-133a-3p","ZEB1","1","0","0","0","0","0","0","0","1","1"
"MIRT4891618","hsa","hsa","hsa-miR-133a-3p","NFAM1","0","0","0","0","0","0","0","1","1","0"
"MIRT4893882","hsa","hsa","hsa-miR-133a-3p","ANGPT4","0","0","0","0","0","0","0","1","1","0"
"MIRT4894106","hsa","hsa","hsa-miR-133a-3p","CMTM4","0","0","0","0","0","0","0","1","1","0"
"MIRT4900931","hsa","hsa","hsa-miR-133a-3p","ANGPT4","0","0","0","0","0","0","0","1","1","0"
"MIRT4901550","hsa","hsa","hsa-miR-133a-3p","APOL6","0","0","0","0","0","0","0","1","1","0"
"MIRT4902476","hsa","hsa","hsa-miR-133a-3p","SFTPB","0","0","0","0","0","0","0","1","1","0"
"MIRT4905725","hsa","hsa","hsa-miR-133a-3p","PIGR","0","0","0","0","0","0","0","1","1","0"
"MIRT4906682","hsa","hsa","hsa-miR-133a-3p","ANGPT4","0","0","0","0","0","0","0","1","1","0"
"MIRT4912076","hsa","hsa","hsa-miR-133a-3p","ANGPT4","0","0","0","0","0","0","0","1","1","0"
"MIRT4914517","hsa","hsa","hsa-miR-133a-3p","FAM160B1","0","0","0","0","0","0","0","1","1","0"
"MIRT4914519","hsa","hsa","hsa-miR-133a-3p","FAM160B1","0","0","0","0","0","0","0","1","1","0"
"MIRT4925847","hsa","hsa","hsa-miR-133a-3p","C4orf29","0","0","0","0","0","0","0","1","1","0"
"MIRT4931823","hsa","hsa","hsa-miR-133a-3p","PER2","0","0","0","0","0","0","0","1","1","0"
"MIRT4933342","hsa","hsa","hsa-miR-133a-3p","SERPINH1","0","0","0","0","0","0","0","1","1","0"
"MIRT4937021","hsa","hsa","hsa-miR-133a-3p","PSMC4","0","0","0","0","0","0","0","1","1","0"
"MIRT4945808","hsa","hsa","hsa-miR-133a-3p","PLEKHG2","0","0","0","0","0","0","0","1","1","0"
"MIRT4950381","hsa","hsa","hsa-miR-133a-3p","MLEC","0","0","0","0","0","0","0","1","1","0"
"MIRT4954362","hsa","hsa","hsa-miR-133a-3p","NCDN","0","0","0","0","0","0","0","1","1","0"
"MIRT5007437","hsa","hsa","hsa-miR-133a-3p","FOSL2","0","0","0","0","0","0","0","1","1","0"
"MIRT5007446","hsa","hsa","hsa-miR-133a-3p","FOSL2","0","0","0","0","0","0","0","1","1","0"
"MIRT5010297","hsa","hsa","hsa-miR-133a-3p","NCDN","0","0","0","0","0","0","0","1","1","0"
"MIRT5016198","hsa","hsa","hsa-miR-133a-3p","ZMAT4","0","0","0","0","0","0","0","1","1","0"
"MIRT5021575","hsa","hsa","hsa-miR-133a-3p","PDE1A","0","0","0","0","0","0","0","1","1","0"
"MIRT5034614","hsa","hsa","hsa-miR-133a-3p","IP6K1","0","0","0","0","0","0","0","1","1","0"
"MIRT5043429","hsa","hsa","hsa-miR-133a-3p","TRIM71","0","0","0","0","0","0","0","1","1","0"
"MIRT5044825","hsa","hsa","hsa-miR-133a-3p","ZMAT4","0","0","0","0","0","0","0","1","1","0"
"MIRT5047978","hsa","hsa","hsa-miR-133a-3p","C17orf64","0","0","0","0","0","0","0","1","1","0"
"MIRT5048103","hsa","hsa","hsa-miR-133a-3p","ITPKB","0","0","0","0","0","0","0","1","1","0"
"MIRT5048104","hsa","hsa","hsa-miR-133a-3p","ITPKB","0","0","0","0","0","0","0","1","1","0"
"MIRT5050822","hsa","hsa","hsa-miR-133a-3p","RNF168","0","0","0","0","0","0","0","1","1","0"
"MIRT5051110","hsa","hsa","hsa-miR-133a-3p","RBMXL1","0","0","0","0","0","0","0","1","1","0"
"MIRT5052690","hsa","hsa","hsa-miR-133a-3p","PDE1A","0","0","0","0","0","0","0","1","1","0"
"MIRT5055976","hsa","hsa","hsa-miR-133a-3p","TXNRD3NB","0","0","0","0","0","0","0","1","1","0"
"MIRT5056487","hsa","hsa","hsa-miR-133a-3p","ALDOC","0","0","0","0","0","0","0","1","1","0"
"MIRT5057409","hsa","hsa","hsa-miR-133a-3p","PRR29","0","0","0","0","0","0","0","1","1","0"
"MIRT5057410","hsa","hsa","hsa-miR-133a-3p","PRR29","0","0","0","0","0","0","0","1","1","0"
"MIRT5060914","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5062864","hsa","hsa","hsa-miR-133a-3p","CCNI","0","0","0","0","0","0","0","1","1","0"
"MIRT5068984","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5075901","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5082203","hsa","hsa","hsa-miR-133a-3p","TMEM59","0","0","0","0","0","0","0","1","1","0"
"MIRT5104860","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5107798","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5110589","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5133282","hsa","hsa","hsa-miR-133a-3p","ITPKB","0","0","0","0","0","0","0","1","1","0"
"MIRT5133283","hsa","hsa","hsa-miR-133a-3p","ITPKB","0","0","0","0","0","0","0","1","1","0"
"MIRT5144622","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5148879","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5153754","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5159188","hsa","hsa","hsa-miR-133a-3p","CCDC39","0","0","0","0","0","0","0","1","1","0"
"MIRT5164917","hsa","hsa","hsa-miR-133a-3p","NCDN","0","0","0","0","0","0","0","1","1","0"
"MIRT5252063","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5252064","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5270525","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5270526","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5286475","hsa","hsa","hsa-miR-133a-3p","C11orf24","0","0","0","0","0","0","0","1","1","0"
"MIRT5296959","hsa","hsa","hsa-miR-133a-3p","PTMA","0","0","0","0","0","0","0","1","1","0"
"MIRT5299964","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5299965","hsa","hsa","hsa-miR-133a-3p","SUPT16H","0","0","0","0","0","0","0","1","1","0"
"MIRT5320523","hsa","hsa","hsa-miR-133a-3p","ZFP28","0","0","0","0","0","0","0","1","1","0"
"MIRT5320524","hsa","hsa","hsa-miR-133a-3p","ZFP28","0","0","0","0","0","0","0","1","1","0"
"MIRT5325357","hsa","hsa","hsa-miR-133a-3p","ATP13A3","0","0","0","0","0","0","0","1","1","0"
"MIRT5325359","hsa","hsa","hsa-miR-133a-3p","ATP13A3","0","0","0","0","0","0","0","1","1","0"
"MIRT5327325","hsa","hsa","hsa-miR-133a-3p","CDK5R1","0","0","0","0","0","0","0","1","1","0"
"MIRT5342929","hsa","hsa","hsa-miR-133a-3p","SYAP1","0","0","0","0","0","0","0","1","1","0"
"MIRT5348436","hsa","hsa","hsa-miR-133a-3p","UGT2B10","0","0","0","0","0","0","0","1","1","0"
"MIRT5350304","hsa","hsa","hsa-miR-133a-3p","PSMG1","0","0","0","0","0","0","0","1","1","0"
"MIRT5351240","hsa","hsa","hsa-miR-133a-3p","IBA57","0","0","0","0","0","0","0","1","1","0"
"MIRT5381832","hsa","hsa","hsa-miR-133a-3p","CHMP3","0","0","0","0","0","0","0","1","1","0"
"MIRT5383952","hsa","hsa","hsa-miR-133a-3p","RNF103-CHMP3","0","0","0","0","0","0","0","1","1","0"
"MIRT5385652","hsa","hsa","hsa-miR-133a-3p","CDKN1A","0","0","0","0","0","0","0","1","1","0"
"MIRT5385765","hsa","hsa","hsa-miR-133a-3p","CHMP3","0","0","0","0","0","0","0","1","1","0"
"MIRT5390419","hsa","hsa","hsa-miR-133a-3p","MYPN","0","0","0","0","0","0","0","1","1","0"
"MIRT5390420","hsa","hsa","hsa-miR-133a-3p","MYPN","0","0","0","0","0","0","0","1","1","0"
"MIRT5392300","hsa","hsa","hsa-miR-133a-3p","RHOQ","0","0","0","0","0","0","0","1","1","0"
"MIRT5392315","hsa","hsa","hsa-miR-133a-3p","RNF103-CHMP3","0","0","0","0","0","0","0","1","1","0"
"MIRT5393227","hsa","hsa","hsa-miR-133a-3p","SNX33","0","0","0","0","0","0","0","1","1","0"
"MIRT5395072","hsa","hsa","hsa-miR-133a-3p","ZBTB37","0","0","0","0","0","0","0","1","1","0"
"MIRT5400403","hsa","hsa","hsa-miR-133a-3p","THBS2","0","0","0","0","0","0","0","1","1","0"
"MIRT5403333","hsa","hsa","hsa-miR-133a-3p","DCAKD","0","0","0","0","0","0","0","1","1","0"
"MIRT5403334","hsa","hsa","hsa-miR-133a-3p","DCAKD","0","0","0","0","0","0","0","1","1","0"
"MIRT5420280","hsa","hsa","hsa-miR-133a-3p","HIST2H2AC","0","0","0","0","0","0","0","1","1","0"
"MIRT5428350","hsa","hsa","hsa-miR-133a-3p","RHOQ","0","0","0","0","0","0","0","1","1","0"
"MIRT5447619","hsa","hsa","hsa-miR-133a-3p","SESN3","0","0","0","0","0","0","0","1","1","0"
"MIRT5450166","hsa","hsa","hsa-miR-133a-3p","MC2R","0","0","0","0","0","0","0","1","1","0"
"MIRT5472781","hsa","hsa","hsa-miR-133a-3p","CDKN1A","0","0","0","0","0","0","0","1","1","0"
"MIRT5474357","hsa","hsa","hsa-miR-133a-3p","PRRT2","0","0","0","0","0","0","0","1","1","0"
"MIRT5475572","hsa","hsa","hsa-miR-133a-3p","EMID1","0","0","0","0","0","0","0","1","1","0"
"MIRT5483218","hsa","hsa","hsa-miR-133a-3p","EMID1","0","0","0","0","0","0","0","1","1","0"
"MIRT5489073","hsa","hsa","hsa-miR-133a-3p","CNN2","0","0","0","0","0","0","0","1","1","0"
"MIRT5489074","hsa","hsa","hsa-miR-133a-3p","CNN2","0","0","0","0","0","0","0","1","1","0"
"MIRT5490699","hsa","hsa","hsa-miR-133a-3p","EFHD2","0","0","0","0","0","0","0","1","1","0"
"MIRT5501675","hsa","hsa","hsa-miR-133a-3p","SESN2","0","0","0","0","0","0","0","1","1","0"
"MIRT5508664","hsa","hsa","hsa-miR-133a-3p","BCL3","0","0","0","0","0","0","0","1","1","0"
"MIRT5519223","hsa","hsa","hsa-miR-133a-3p","PACS2","0","0","0","0","0","0","0","1","1","0"
"MIRT5526064","hsa","hsa","hsa-miR-133a-3p","ADGRL3","0","0","0","0","0","0","0","1","1","0"
"MIRT5531454","hsa","hsa","hsa-miR-133a-3p","ADGRL3","0","0","0","0","0","0","0","1","1","0"
