"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT252335","hsa","hsa","hsa-let-7i-5p","SALL3","0","0","0","0","1","0","0","0","1","1"
"MIRT255319","hsa","hsa","hsa-let-7i-5p","CDV3","0","0","0","0","1","0","0","0","1","1"
"MIRT259281","hsa","hsa","hsa-let-7i-5p","PGRMC1","0","0","0","0","1","0","0","0","1","1"
"MIRT259484","hsa","hsa","hsa-let-7i-5p","TXLNG","0","0","0","0","1","0","0","0","1","1"
"MIRT260712","hsa","hsa","hsa-let-7i-5p","CLDN12","0","0","0","0","1","0","0","0","1","3"
"MIRT264696","hsa","hsa","hsa-let-7i-5p","C11ORF57","0","0","0","0","1","0","0","0","1","2"
"MIRT266217","hsa","hsa","hsa-let-7i-5p","PEX11B","0","0","0","0","1","0","0","0","1","1"
"MIRT266630","hsa","hsa","hsa-let-7i-5p","CHTOP","0","0","0","0","1","0","0","0","1","1"
"MIRT268843","hsa","hsa","hsa-let-7i-5p","C1ORF21","0","0","0","0","1","0","0","0","1","1"
"MIRT284532","hsa","hsa","hsa-let-7i-5p","PDP2","0","0","0","0","1","0","0","0","1","1"
"MIRT294450","hsa","hsa","hsa-let-7i-5p","ZNF264","0","0","0","0","1","0","0","0","1","1"
"MIRT297017","hsa","hsa","hsa-let-7i-5p","RRM2","0","0","0","0","1","0","0","0","1","1"
"MIRT297446","hsa","hsa","hsa-let-7i-5p","SLC20A1","0","0","0","0","1","0","0","0","1","2"
"MIRT300042","hsa","hsa","hsa-let-7i-5p","BZW1","0","0","0","0","1","0","0","0","1","2"
"MIRT300897","hsa","hsa","hsa-let-7i-5p","KREMEN1","0","0","0","0","1","0","0","0","1","1"
"MIRT303324","hsa","hsa","hsa-let-7i-5p","MXD1","0","0","0","0","1","0","0","0","1","1"
"MIRT309850","hsa","hsa","hsa-let-7i-5p","NAT8L","0","0","0","0","1","0","0","0","1","1"
"MIRT322432","hsa","hsa","hsa-let-7i-5p","PPP2R2A","0","0","0","0","1","0","0","0","1","1"
"MIRT324736","hsa","hsa","hsa-let-7i-5p","ACER2","0","0","0","0","1","0","0","0","1","1"
"MIRT402062","hsa","hsa","hsa-let-7i-5p","ATP6V1F","0","0","0","0","1","0","0","0","1","2"
"MIRT437345","hsa","hsa","hsa-let-7i-5p","IGF1","1","1","0","0","0","0","0","0","2","1"
"MIRT437857","hsa","hsa","hsa-let-7i-5p","EIF2C1","1","1","1","0","0","0","0","0","3","1"
"MIRT438550","hsa","hsa","hsa-let-7i-5p","NEUROG1","1","0","1","0","1","0","0","0","3","1"
"MIRT438551","hsa","hsa","hsa-let-7i-5p","ASCL1","1","0","1","0","1","0","0","0","3","1"
"MIRT439133","hsa","hsa","hsa-let-7i-5p","MYC","0","0","0","0","0","0","0","0","0","1"
"MIRT442017","hsa","hsa","hsa-let-7i-5p","NDUFA4P1","0","0","0","0","1","0","0","1","2","1"
"MIRT445655","hsa","hsa","hsa-let-7i-5p","ATP6V1G1","0","0","0","0","1","0","0","0","1","3"
"MIRT447133","hsa","hsa","hsa-let-7i-5p","KIF27","0","0","0","0","1","0","0","0","1","1"
"MIRT448255","hsa","hsa","hsa-let-7i-5p","ZNF774","0","0","0","0","1","0","0","0","1","1"
"MIRT449008","hsa","hsa","hsa-let-7i-5p","ANKRD46","0","0","0","0","1","0","0","0","1","1"
"MIRT449950","hsa","hsa","hsa-let-7i-5p","FMNL3","0","0","0","0","1","0","0","0","1","1"
"MIRT451152","hsa","hsa","hsa-let-7i-5p","C19orf53","0","0","0","0","1","0","0","0","1","1"
"MIRT451621","hsa","hsa","hsa-let-7i-5p","MEIS3P1","0","0","0","0","1","0","0","0","1","1"
"MIRT451690","hsa","hsa","hsa-let-7i-5p","C1RL","0","0","0","0","1","0","0","0","1","1"
"MIRT452089","hsa","hsa","hsa-let-7i-5p","NUCB2","0","0","0","0","1","0","0","0","1","1"
"MIRT452428","hsa","hsa","hsa-let-7i-5p","QDPR","0","0","0","0","1","0","0","0","1","1"
"MIRT452940","hsa","hsa","hsa-let-7i-5p","DISC1","0","0","0","0","1","0","0","0","1","1"
"MIRT453398","hsa","hsa","hsa-let-7i-5p","RHD","0","0","0","0","1","0","0","0","1","3"
"MIRT454161","hsa","hsa","hsa-let-7i-5p","HIST1H2BK","0","0","0","0","1","0","0","0","1","1"
"MIRT454277","hsa","hsa","hsa-let-7i-5p","FXN","0","0","0","0","1","0","0","0","1","1"
"MIRT454536","hsa","hsa","hsa-let-7i-5p","RABL2A","0","0","0","0","1","0","0","0","1","1"
"MIRT454851","hsa","hsa","hsa-let-7i-5p","ACOT9","0","0","0","0","1","0","0","0","1","2"
"MIRT455673","hsa","hsa","hsa-let-7i-5p","GLO1","0","0","0","0","1","0","0","0","1","1"
"MIRT457245","hsa","hsa","hsa-let-7i-5p","RABL2B","0","0","0","0","1","0","0","0","1","1"
"MIRT457674","hsa","hsa","hsa-let-7i-5p","ZNF587","0","0","0","0","1","0","0","0","1","1"
"MIRT457884","hsa","hsa","hsa-let-7i-5p","THEM6","0","0","0","0","1","0","0","0","1","2"
"MIRT458013","hsa","hsa","hsa-let-7i-5p","MRPL12","0","0","0","0","1","0","0","0","1","1"
"MIRT458276","hsa","hsa","hsa-let-7i-5p","FUT10","0","0","0","0","1","0","0","0","1","1"
"MIRT460450","hsa","hsa","hsa-let-7i-5p","NOM1","0","0","0","0","1","0","0","0","1","2"
"MIRT460497","hsa","hsa","hsa-let-7i-5p","FAM105A","0","0","0","0","1","0","0","0","1","3"
"MIRT460935","hsa","hsa","hsa-let-7i-5p","NOA1","0","0","0","0","1","0","0","0","1","2"
"MIRT461089","hsa","hsa","hsa-let-7i-5p","OPA3","0","0","0","0","1","0","0","0","1","1"
"MIRT461166","hsa","hsa","hsa-let-7i-5p","SLC11A2","0","0","0","0","1","0","0","0","1","2"
"MIRT461361","hsa","hsa","hsa-let-7i-5p","COL8A1","0","0","0","0","1","0","0","0","1","1"
"MIRT462379","hsa","hsa","hsa-let-7i-5p","YAE1D1","0","0","0","0","1","0","0","0","1","1"
"MIRT462777","hsa","hsa","hsa-let-7i-5p","ZNF8","0","0","0","0","1","0","0","0","1","1"
"MIRT463424","hsa","hsa","hsa-let-7i-5p","ZC3HAV1L","0","0","0","0","1","0","0","0","1","1"
"MIRT463659","hsa","hsa","hsa-let-7i-5p","YWHAZ","0","0","0","0","1","0","0","0","1","1"
"MIRT464262","hsa","hsa","hsa-let-7i-5p","VCL","0","0","0","0","1","0","0","0","1","1"
"MIRT465130","hsa","hsa","hsa-let-7i-5p","TSC22D2","0","0","0","0","1","0","0","0","1","2"
"MIRT466189","hsa","hsa","hsa-let-7i-5p","TMED5","0","0","0","0","1","0","0","0","1","2"
"MIRT466724","hsa","hsa","hsa-let-7i-5p","SYNJ2BP","0","0","0","0","1","0","0","0","1","1"
"MIRT469099","hsa","hsa","hsa-let-7i-5p","RNF144B","0","0","0","0","1","0","0","0","1","1"
"MIRT469721","hsa","hsa","hsa-let-7i-5p","RAB40C","0","0","0","0","1","0","0","0","1","1"
"MIRT470416","hsa","hsa","hsa-let-7i-5p","PPP1R15B","0","0","0","0","1","0","0","0","1","1"
"MIRT470682","hsa","hsa","hsa-let-7i-5p","POLR2D","0","0","0","0","1","0","0","0","1","2"
"MIRT470864","hsa","hsa","hsa-let-7i-5p","PLXND1","0","0","0","0","1","0","0","0","1","1"
"MIRT471275","hsa","hsa","hsa-let-7i-5p","PGM2L1","0","0","0","0","1","0","0","0","1","1"
"MIRT471961","hsa","hsa","hsa-let-7i-5p","NR6A1","0","0","0","0","1","0","0","0","1","1"
"MIRT472675","hsa","hsa","hsa-let-7i-5p","NAA20","0","0","0","0","1","0","0","0","1","1"
"MIRT472733","hsa","hsa","hsa-let-7i-5p","MTUS1","0","0","0","0","1","0","0","0","1","3"
"MIRT473136","hsa","hsa","hsa-let-7i-5p","MLLT10","0","0","0","0","1","0","0","0","1","1"
"MIRT473236","hsa","hsa","hsa-let-7i-5p","SMCR7L","0","0","0","0","1","0","0","0","1","4"
"MIRT473825","hsa","hsa","hsa-let-7i-5p","MAP2K7","0","0","0","0","1","0","0","0","1","1"
"MIRT473937","hsa","hsa","hsa-let-7i-5p","LYN","0","0","0","0","1","0","0","0","1","1"
"MIRT474021","hsa","hsa","hsa-let-7i-5p","LRRC20","0","0","0","0","1","0","0","0","1","1"
"MIRT474496","hsa","hsa","hsa-let-7i-5p","KLHDC8B","0","0","0","0","1","0","0","0","1","1"
"MIRT474770","hsa","hsa","hsa-let-7i-5p","KIAA0930","0","0","0","0","1","0","0","0","1","1"
"MIRT474911","hsa","hsa","hsa-let-7i-5p","KCTD21","0","0","0","0","1","0","0","0","1","1"
"MIRT475328","hsa","hsa","hsa-let-7i-5p","IFNLR1","0","0","0","0","1","0","0","0","1","1"
"MIRT475376","hsa","hsa","hsa-let-7i-5p","ICOSLG","0","0","0","0","1","0","0","0","1","1"
"MIRT475730","hsa","hsa","hsa-let-7i-5p","HERPUD1","0","0","0","0","1","0","0","0","1","2"
"MIRT476545","hsa","hsa","hsa-let-7i-5p","GABPB1","0","0","0","0","1","0","0","0","1","2"
"MIRT476980","hsa","hsa","hsa-let-7i-5p","FAM83G","0","0","0","0","1","0","0","0","1","2"
"MIRT477685","hsa","hsa","hsa-let-7i-5p","EFHD2","0","0","0","0","1","0","0","0","1","1"
"MIRT479753","hsa","hsa","hsa-let-7i-5p","CCND1","0","0","0","0","1","0","0","0","1","1"
"MIRT481198","hsa","hsa","hsa-let-7i-5p","ATXN7L3B","0","0","0","0","1","0","0","0","1","2"
"MIRT481240","hsa","hsa","hsa-let-7i-5p","ATXN7L3","0","0","0","0","1","0","0","0","1","1"
"MIRT481360","hsa","hsa","hsa-let-7i-5p","ATG9A","0","0","0","0","1","0","0","0","1","1"
"MIRT481385","hsa","hsa","hsa-let-7i-5p","ATG12","0","0","0","0","1","0","0","0","1","1"
"MIRT481649","hsa","hsa","hsa-let-7i-5p","AREL1","0","0","0","0","1","0","0","0","1","1"
"MIRT481847","hsa","hsa","hsa-let-7i-5p","AP1S1","0","0","0","0","1","0","0","0","1","1"
"MIRT482181","hsa","hsa","hsa-let-7i-5p","AHR","0","0","0","0","1","0","0","0","1","1"
"MIRT482217","hsa","hsa","hsa-let-7i-5p","AHCYL2","0","0","0","0","1","0","0","0","1","1"
"MIRT485302","hsa","hsa","hsa-let-7i-5p","PLAGL2","0","0","0","0","1","0","0","0","1","1"
"MIRT486656","hsa","hsa","hsa-let-7i-5p","ZNF28","0","0","0","0","1","0","0","0","1","1"
"MIRT489410","hsa","hsa","hsa-let-7i-5p","TUBB2A","0","0","0","0","1","0","0","0","1","1"
"MIRT491860","hsa","hsa","hsa-let-7i-5p","ZBTB5","0","0","0","0","1","0","0","0","1","4"
"MIRT492628","hsa","hsa","hsa-let-7i-5p","PMAIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT493326","hsa","hsa","hsa-let-7i-5p","LIMD2","0","0","0","0","1","0","0","0","1","1"
"MIRT493898","hsa","hsa","hsa-let-7i-5p","FAM43A","0","0","0","0","1","0","0","0","1","2"
"MIRT494260","hsa","hsa","hsa-let-7i-5p","CEP120","0","0","0","0","1","0","0","0","1","1"
"MIRT494685","hsa","hsa","hsa-let-7i-5p","ARID3A","0","0","0","0","1","0","0","0","1","1"
"MIRT495965","hsa","hsa","hsa-let-7i-5p","TBC1D19","0","0","0","0","1","0","0","0","1","1"
"MIRT496107","hsa","hsa","hsa-let-7i-5p","SNX17","0","0","0","0","1","0","0","0","1","1"
"MIRT497872","hsa","hsa","hsa-let-7i-5p","SLC12A7","0","0","0","0","1","0","0","0","1","1"
"MIRT498119","hsa","hsa","hsa-let-7i-5p","PLEKHO1","0","0","0","0","1","0","0","0","1","2"
"MIRT499402","hsa","hsa","hsa-let-7i-5p","PLCG2","0","0","0","0","1","0","0","0","1","2"
"MIRT499490","hsa","hsa","hsa-let-7i-5p","GGA3","0","0","0","0","1","0","0","0","1","1"
"MIRT499650","hsa","hsa","hsa-let-7i-5p","SDR42E1","0","0","0","0","1","0","0","0","1","1"
"MIRT499939","hsa","hsa","hsa-let-7i-5p","MFSD8","0","0","0","0","1","0","0","0","1","1"
"MIRT499994","hsa","hsa","hsa-let-7i-5p","HIST1H2BD","0","0","0","0","1","0","0","0","1","2"
"MIRT500820","hsa","hsa","hsa-let-7i-5p","THBS1","0","0","0","0","1","0","0","0","1","1"
"MIRT500897","hsa","hsa","hsa-let-7i-5p","STRN","0","0","0","0","1","0","0","0","1","2"
"MIRT501112","hsa","hsa","hsa-let-7i-5p","SLC5A6","0","0","0","0","1","0","0","0","1","2"
"MIRT501180","hsa","hsa","hsa-let-7i-5p","SLC10A7","0","0","0","0","1","0","0","0","1","3"
"MIRT501204","hsa","hsa","hsa-let-7i-5p","SUMO1","0","0","0","0","1","0","0","0","1","1"
"MIRT501245","hsa","hsa","hsa-let-7i-5p","SEMA4C","0","0","0","0","1","0","0","0","1","3"
"MIRT501331","hsa","hsa","hsa-let-7i-5p","RNFT1","0","0","0","0","1","0","0","0","1","1"
"MIRT501354","hsa","hsa","hsa-let-7i-5p","RNF44","0","0","0","0","1","0","0","0","1","2"
"MIRT501392","hsa","hsa","hsa-let-7i-5p","RBFOX2","0","0","0","0","1","0","0","0","1","5"
"MIRT501439","hsa","hsa","hsa-let-7i-5p","RAB11FIP4","0","0","0","0","1","0","0","0","1","1"
"MIRT501751","hsa","hsa","hsa-let-7i-5p","NSD1","0","0","0","0","1","0","0","0","1","1"
"MIRT501944","hsa","hsa","hsa-let-7i-5p","MBD2","0","0","0","0","1","0","0","0","1","4"
"MIRT502108","hsa","hsa","hsa-let-7i-5p","KPNA5","0","0","0","0","1","0","0","0","1","4"
"MIRT502126","hsa","hsa","hsa-let-7i-5p","KMT2D","0","0","0","0","1","0","0","0","1","2"
"MIRT502788","hsa","hsa","hsa-let-7i-5p","CEP135","0","0","0","0","1","0","0","0","1","1"
"MIRT502842","hsa","hsa","hsa-let-7i-5p","CELF1","0","0","0","0","1","0","0","0","1","1"
"MIRT504786","hsa","hsa","hsa-let-7i-5p","C12orf4","0","0","0","0","1","0","0","0","1","1"
"MIRT505014","hsa","hsa","hsa-let-7i-5p","ZNF644","0","0","0","0","1","0","0","0","1","1"
"MIRT505583","hsa","hsa","hsa-let-7i-5p","SMC1A","0","0","0","0","1","0","0","0","1","3"
"MIRT506364","hsa","hsa","hsa-let-7i-5p","NUP155","0","0","0","0","1","0","0","0","1","3"
"MIRT506938","hsa","hsa","hsa-let-7i-5p","IGDCC4","0","0","0","0","1","0","0","0","1","3"
"MIRT507247","hsa","hsa","hsa-let-7i-5p","FIGN","0","0","0","0","1","0","0","0","1","4"
"MIRT507692","hsa","hsa","hsa-let-7i-5p","COIL","0","0","0","0","1","0","0","0","1","3"
"MIRT508398","hsa","hsa","hsa-let-7i-5p","C1orf210","0","0","0","0","1","0","0","0","1","3"
"MIRT508662","hsa","hsa","hsa-let-7i-5p","DIABLO","0","0","0","0","1","0","0","0","1","2"
"MIRT508929","hsa","hsa","hsa-let-7i-5p","AK4","0","0","0","0","1","0","0","0","1","2"
"MIRT510397","hsa","hsa","hsa-let-7i-5p","ZNF566","0","0","0","0","1","0","0","0","1","3"
"MIRT510520","hsa","hsa","hsa-let-7i-5p","YOD1","0","0","0","0","1","0","0","0","1","3"
"MIRT511383","hsa","hsa","hsa-let-7i-5p","IKZF3","0","0","0","0","1","0","0","0","1","2"
"MIRT512741","hsa","hsa","hsa-let-7i-5p","CD59","0","0","0","0","1","0","0","0","1","2"
"MIRT515951","hsa","hsa","hsa-let-7i-5p","C9orf156","0","0","0","0","1","0","0","0","1","1"
"MIRT516080","hsa","hsa","hsa-let-7i-5p","ZBTB8OS","0","0","0","0","1","0","0","0","1","2"
"MIRT521387","hsa","hsa","hsa-let-7i-5p","RDX","0","0","0","0","1","0","0","0","1","2"
"MIRT522346","hsa","hsa","hsa-let-7i-5p","NCKIPSD","0","0","0","0","1","0","0","0","1","2"
"MIRT523622","hsa","hsa","hsa-let-7i-5p","FZD9","0","0","0","0","1","0","0","0","1","2"
"MIRT523730","hsa","hsa","hsa-let-7i-5p","FBXW2","0","0","0","0","1","0","0","0","1","2"
"MIRT523986","hsa","hsa","hsa-let-7i-5p","DVL3","0","0","0","0","1","0","0","0","1","1"
"MIRT524116","hsa","hsa","hsa-let-7i-5p","DNA2","0","0","0","0","1","0","0","0","1","1"
"MIRT525724","hsa","hsa","hsa-let-7i-5p","SOD2","0","0","0","0","1","0","0","0","1","1"
"MIRT527760","hsa","hsa","hsa-let-7i-5p","RRAD","0","0","0","0","1","0","0","0","1","1"
"MIRT529724","hsa","hsa","hsa-let-7i-5p","OPRL1","0","0","0","0","1","0","0","0","1","1"
"MIRT533181","hsa","hsa","hsa-let-7i-5p","WASL","0","0","0","0","1","0","0","0","1","3"
"MIRT536375","hsa","hsa","hsa-let-7i-5p","LEFTY1","0","0","0","0","1","0","0","0","1","1"
"MIRT543782","hsa","hsa","hsa-let-7i-5p","RBM12B","0","0","0","0","1","0","0","0","1","2"
"MIRT543865","hsa","hsa","hsa-let-7i-5p","SLC16A9","0","0","0","0","1","0","0","0","1","1"
"MIRT545384","hsa","hsa","hsa-let-7i-5p","PM20D2","0","0","0","0","1","0","0","0","1","1"
"MIRT545893","hsa","hsa","hsa-let-7i-5p","ZNF200","0","0","0","0","1","0","0","0","1","2"
"MIRT546332","hsa","hsa","hsa-let-7i-5p","TGFBR3","0","0","0","0","1","0","0","0","1","1"
"MIRT547377","hsa","hsa","hsa-let-7i-5p","MSI2","0","0","0","0","1","0","0","0","1","1"
"MIRT547575","hsa","hsa","hsa-let-7i-5p","LRIG3","0","0","0","0","1","0","0","0","1","2"
"MIRT547837","hsa","hsa","hsa-let-7i-5p","IGF2BP3","0","0","0","0","1","0","0","0","1","2"
"MIRT548262","hsa","hsa","hsa-let-7i-5p","FBXL20","0","0","0","0","1","0","0","0","1","1"
"MIRT548345","hsa","hsa","hsa-let-7i-5p","EPHA4","0","0","0","0","1","0","0","0","1","1"
"MIRT548529","hsa","hsa","hsa-let-7i-5p","DUSP1","0","0","0","0","1","0","0","0","1","1"
"MIRT548557","hsa","hsa","hsa-let-7i-5p","DNAL1","0","0","0","0","1","0","0","0","1","1"
"MIRT548784","hsa","hsa","hsa-let-7i-5p","COLEC12","0","0","0","0","1","0","0","0","1","1"
"MIRT548975","hsa","hsa","hsa-let-7i-5p","CCNT2","0","0","0","0","1","0","0","0","1","1"
