"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT5391506","hsa","hsa","hsa-miR-891a-3p","POTED","0","0","0","0","0","0","0","1","1","0"
"MIRT5398356","hsa","hsa","hsa-miR-891a-3p","ALG10B","0","0","0","0","0","0","0","1","1","0"
"MIRT5407892","hsa","hsa","hsa-miR-891a-3p","DYNLL2","0","0","0","0","0","0","0","1","1","0"
"MIRT5408553","hsa","hsa","hsa-miR-891a-3p","FRK","0","0","0","0","0","0","0","1","1","0"
"MIRT5414009","hsa","hsa","hsa-miR-891a-3p","SFT2D2","0","0","0","0","0","0","0","1","1","0"
"MIRT5419142","hsa","hsa","hsa-miR-891a-3p","POTED","0","0","0","0","0","0","0","1","1","0"
"MIRT5422548","hsa","hsa","hsa-miR-891a-3p","KRTAP5-6","0","0","0","0","0","0","0","1","1","0"
"MIRT5438748","hsa","hsa","hsa-miR-891a-3p","POTED","0","0","0","0","0","0","0","1","1","0"
"MIRT5442003","hsa","hsa","hsa-miR-891a-3p","DYNLL2","0","0","0","0","0","0","0","1","1","0"
"MIRT5442119","hsa","hsa","hsa-miR-891a-3p","FRK","0","0","0","0","0","0","0","1","1","0"
"MIRT5447613","hsa","hsa","hsa-miR-891a-3p","SESN2","0","0","0","0","0","0","0","1","1","0"
"MIRT5455662","hsa","hsa","hsa-miR-891a-3p","NRBF2","0","0","0","0","0","0","0","1","1","0"
"MIRT5463139","hsa","hsa","hsa-miR-891a-3p","PRMT3","0","0","0","0","0","0","0","1","1","0"
"MIRT5469973","hsa","hsa","hsa-miR-891a-3p","MID1IP1","0","0","0","0","0","0","0","1","1","0"
"MIRT5473783","hsa","hsa","hsa-miR-891a-3p","KIAA1715","0","0","0","0","0","0","0","1","1","0"
"MIRT5475371","hsa","hsa","hsa-miR-891a-3p","PEX26","0","0","0","0","0","0","0","1","1","0"
"MIRT5475969","hsa","hsa","hsa-miR-891a-3p","CYTH3","0","0","0","0","0","0","0","1","1","0"
"MIRT5476922","hsa","hsa","hsa-miR-891a-3p","DNLZ","0","0","0","0","0","0","0","1","1","0"
"MIRT5485505","hsa","hsa","hsa-miR-891a-3p","AMOTL2","0","0","0","0","0","0","0","1","1","0"
"MIRT5488670","hsa","hsa","hsa-miR-891a-3p","CDK6","0","0","0","0","0","0","0","1","1","0"
"MIRT5490631","hsa","hsa","hsa-miR-891a-3p","EDEM3","0","0","0","0","0","0","0","1","1","0"
"MIRT5503996","hsa","hsa","hsa-miR-891a-3p","TAF1D","0","0","0","0","0","0","0","1","1","0"
"MIRT5507308","hsa","hsa","hsa-miR-891a-3p","WIZ","0","0","0","0","0","0","0","1","1","0"
"MIRT5510280","hsa","hsa","hsa-miR-891a-3p","MRPS27","0","0","0","0","0","0","0","1","1","0"
"MIRT5511864","hsa","hsa","hsa-miR-891a-3p","POTED","0","0","0","0","0","0","0","1","1","0"
"MIRT5513915","hsa","hsa","hsa-miR-891a-3p","KLHL25","0","0","0","0","0","0","0","1","1","0"
