"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT1387858","hsa","hsa","hsa-miR-133b","SH3PXD2B","0","0","0","0","0","0","0","1","1","0"
"MIRT1388102","hsa","hsa","hsa-miR-133b","SHISA5","0","0","0","0","0","0","0","1","1","0"
"MIRT1389107","hsa","hsa","hsa-miR-133b","SLC30A7","0","0","0","0","0","0","0","1","1","0"
"MIRT1392933","hsa","hsa","hsa-miR-133b","SRPK1","0","0","0","0","0","0","0","1","1","0"
"MIRT1393987","hsa","hsa","hsa-miR-133b","STC1","0","0","0","0","0","0","0","1","1","0"
"MIRT1395515","hsa","hsa","hsa-miR-133b","TAGLN2","0","0","0","0","0","0","0","1","1","0"
"MIRT1397774","hsa","hsa","hsa-miR-133b","TGOLN2","0","0","0","0","0","0","0","1","1","0"
"MIRT1401861","hsa","hsa","hsa-miR-133b","TNRC6B","0","0","0","0","0","0","0","1","1","0"
"MIRT1404782","hsa","hsa","hsa-miR-133b","TTYH3","0","0","0","0","0","0","0","1","1","0"
"MIRT1405145","hsa","hsa","hsa-miR-133b","TXNDC5","0","0","0","0","0","0","0","1","1","0"
"MIRT1407663","hsa","hsa","hsa-miR-133b","WASF2","0","0","0","0","0","0","0","1","1","0"
"MIRT1407845","hsa","hsa","hsa-miR-133b","WDTC1","0","0","0","0","0","0","0","1","1","0"
"MIRT1413661","hsa","hsa","hsa-miR-133b","AKR1B1","0","0","0","0","0","0","0","1","1","0"
"MIRT1414345","hsa","hsa","hsa-miR-133b","AQPEP","0","0","0","0","0","0","0","1","1","0"
"MIRT1416718","hsa","hsa","hsa-miR-133b","C5orf43","0","0","0","0","0","0","0","1","1","0"
"MIRT1417472","hsa","hsa","hsa-miR-133b","CAV1","0","0","0","0","0","0","0","1","1","0"
"MIRT1417710","hsa","hsa","hsa-miR-133b","CD300LB","0","0","0","0","0","0","0","1","1","0"
"MIRT1419588","hsa","hsa","hsa-miR-133b","CYP27C1","0","0","0","0","0","0","0","1","1","0"
"MIRT1438020","hsa","hsa","hsa-miR-133b","SMARCC2","0","0","0","0","0","0","0","1","1","0"
"MIRT1440700","hsa","hsa","hsa-miR-133b","TNFRSF10B","0","0","0","0","0","0","0","1","1","0"
"MIRT1447668","hsa","hsa","hsa-miR-133b","C6orf204","0","0","0","0","0","0","0","1","1","0"
"MIRT1448003","hsa","hsa","hsa-miR-133b","CBX6","0","0","0","0","0","0","0","1","1","0"
"MIRT1450750","hsa","hsa","hsa-miR-133b","DDIT4","0","0","0","0","0","0","0","1","1","0"
"MIRT1452282","hsa","hsa","hsa-miR-133b","FGFR1","0","0","0","0","0","0","0","1","1","0"
"MIRT1454137","hsa","hsa","hsa-miR-133b","HYOU1","0","0","0","0","0","0","0","1","1","0"
"MIRT1456538","hsa","hsa","hsa-miR-133b","KHNYN","0","0","0","0","0","0","0","1","1","0"
"MIRT1462547","hsa","hsa","hsa-miR-133b","PXDN","0","0","0","0","0","0","0","1","1","0"
"MIRT1462635","hsa","hsa","hsa-miR-133b","RAB34","0","0","0","0","0","0","0","1","1","0"
"MIRT1464067","hsa","hsa","hsa-miR-133b","SERPINH1","0","0","0","0","0","0","0","1","1","0"
"MIRT1464357","hsa","hsa","hsa-miR-133b","SGK1","0","0","0","0","0","0","0","1","1","0"
