"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT050075","hsa","hsa","hsa-miR-26a-5p","DCAF7","0","0","0","0","1","0","0","0","1","1"
"MIRT050076","hsa","hsa","hsa-miR-26a-5p","MTRF1","0","0","0","0","1","0","0","0","1","1"
"MIRT050077","hsa","hsa","hsa-miR-26a-5p","WBSCR16","0","0","0","0","1","0","0","0","1","1"
"MIRT050078","hsa","hsa","hsa-miR-26a-5p","NUAK1","0","0","0","0","1","0","0","0","1","1"
"MIRT050079","hsa","hsa","hsa-miR-26a-5p","TUT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050080","hsa","hsa","hsa-miR-26a-5p","PNMA2","0","0","0","0","1","0","0","0","1","1"
"MIRT050081","hsa","hsa","hsa-miR-26a-5p","ACTL8","0","0","0","0","1","0","0","0","1","1"
"MIRT050082","hsa","hsa","hsa-miR-26a-5p","HSPA8","0","0","0","0","1","0","0","0","1","1"
"MIRT050083","hsa","hsa","hsa-miR-26a-5p","DHX15","0","0","0","0","1","0","0","0","1","1"
"MIRT050084","hsa","hsa","hsa-miR-26a-5p","TCP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050085","hsa","hsa","hsa-miR-26a-5p","SLC25A5","0","0","0","0","1","0","0","0","1","1"
"MIRT050086","hsa","hsa","hsa-miR-26a-5p","LSM14A","0","0","0","0","1","0","0","0","1","1"
"MIRT050087","hsa","hsa","hsa-miR-26a-5p","CAMKV","0","0","0","0","1","0","0","0","1","1"
"MIRT050088","hsa","hsa","hsa-miR-26a-5p","ALG10B","0","0","0","0","1","0","0","0","1","1"
"MIRT050089","hsa","hsa","hsa-miR-26a-5p","TYW1","0","0","0","0","1","0","0","0","1","1"
"MIRT050090","hsa","hsa","hsa-miR-26a-5p","RPL13A","0","0","0","0","1","0","0","0","1","1"
"MIRT050091","hsa","hsa","hsa-miR-26a-5p","AGO1","0","0","0","0","1","0","0","0","1","1"
"MIRT050092","hsa","hsa","hsa-miR-26a-5p","TXLNG","0","0","0","0","1","0","0","0","1","1"
"MIRT050093","hsa","hsa","hsa-miR-26a-5p","RAB18","0","0","0","0","1","0","0","0","1","1"
"MIRT050094","hsa","hsa","hsa-miR-26a-5p","RPS27A","0","0","0","0","1","0","0","0","1","1"
"MIRT050095","hsa","hsa","hsa-miR-26a-5p","RPS26","0","0","0","0","1","0","0","0","1","1"
"MIRT050096","hsa","hsa","hsa-miR-26a-5p","PIKFYVE","0","0","0","0","1","0","0","0","1","1"
"MIRT050097","hsa","hsa","hsa-miR-26a-5p","TP53INP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050098","hsa","hsa","hsa-miR-26a-5p","ZNF703","0","0","0","0","1","0","0","0","1","1"
"MIRT050099","hsa","hsa","hsa-miR-26a-5p","MTRF1L","0","0","0","0","1","0","0","0","1","1"
"MIRT050100","hsa","hsa","hsa-miR-26a-5p","ZNF506","0","0","0","0","1","0","0","0","1","1"
"MIRT050101","hsa","hsa","hsa-miR-26a-5p","KCTD5","0","0","0","0","1","0","0","0","1","1"
"MIRT050102","hsa","hsa","hsa-miR-26a-5p","CTC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050103","hsa","hsa","hsa-miR-26a-5p","TKT","0","0","0","0","1","0","0","0","1","1"
"MIRT050104","hsa","hsa","hsa-miR-26a-5p","LYST","0","0","0","0","1","0","0","0","1","1"
"MIRT050105","hsa","hsa","hsa-miR-26a-5p","FAM134A","0","0","0","0","1","0","0","0","1","1"
"MIRT050106","hsa","hsa","hsa-miR-26a-5p","NKX2-5","0","0","0","0","1","0","0","0","1","1"
"MIRT050107","hsa","hsa","hsa-miR-26a-5p","AURKAIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050108","hsa","hsa","hsa-miR-26a-5p","ATP1A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050109","hsa","hsa","hsa-miR-26a-5p","COASY","0","0","0","0","1","0","0","0","1","1"
"MIRT050110","hsa","hsa","hsa-miR-26a-5p","CTR9","0","0","0","0","1","0","0","0","1","1"
"MIRT050111","hsa","hsa","hsa-miR-26a-5p","COX3","0","0","0","0","1","0","0","0","1","1"
"MIRT050112","hsa","hsa","hsa-miR-26a-5p","ELOVL6","0","0","0","0","1","0","0","0","1","1"
"MIRT050113","hsa","hsa","hsa-miR-26a-5p","PIGT","0","0","0","0","1","0","0","0","1","1"
"MIRT050114","hsa","hsa","hsa-miR-26a-5p","TMCC3","0","0","0","0","1","0","0","0","1","1"
"MIRT050115","hsa","hsa","hsa-miR-26a-5p","ARHGEF1","0","0","0","0","1","0","0","0","1","1"
"MIRT050116","hsa","hsa","hsa-miR-26a-5p","SHC2","0","0","0","0","1","0","0","0","1","1"
"MIRT050117","hsa","hsa","hsa-miR-26a-5p","PSMA3","0","0","0","0","1","0","0","0","1","1"
"MIRT050118","hsa","hsa","hsa-miR-26a-5p","PTTG1","0","0","0","0","1","0","0","0","1","1"
"MIRT050119","hsa","hsa","hsa-miR-26a-5p","RPS24","0","0","0","0","1","0","0","0","1","1"
"MIRT050120","hsa","hsa","hsa-miR-26a-5p","SPTBN1","0","0","0","0","1","0","0","0","1","1"
"MIRT050121","hsa","hsa","hsa-miR-26a-5p","UBTF","0","0","0","0","1","0","0","0","1","1"
"MIRT050122","hsa","hsa","hsa-miR-26a-5p","BTBD3","0","0","0","0","1","0","0","0","1","1"
"MIRT050123","hsa","hsa","hsa-miR-26a-5p","AHR","0","0","0","0","1","0","0","0","1","1"
"MIRT050124","hsa","hsa","hsa-miR-26a-5p","EEF1B2","0","0","0","0","1","0","0","0","1","1"
"MIRT050125","hsa","hsa","hsa-miR-26a-5p","MRPL51","0","0","0","0","1","0","0","0","1","1"
"MIRT050126","hsa","hsa","hsa-miR-26a-5p","SETD2","0","0","0","0","1","0","0","0","1","1"
"MIRT050127","hsa","hsa","hsa-miR-26a-5p","LRP6","0","0","0","0","1","0","0","0","1","1"
"MIRT050128","hsa","hsa","hsa-miR-26a-5p","RHOBTB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050129","hsa","hsa","hsa-miR-26a-5p","HIST1H4J","0","0","0","0","1","0","0","0","1","1"
"MIRT050130","hsa","hsa","hsa-miR-26a-5p","MYO10","0","0","0","0","1","0","0","0","1","1"
"MIRT050131","hsa","hsa","hsa-miR-26a-5p","ATP7B","0","0","0","0","1","0","0","0","1","1"
"MIRT050132","hsa","hsa","hsa-miR-26a-5p","CSRP2BP","0","0","0","0","1","0","0","0","1","1"
"MIRT050133","hsa","hsa","hsa-miR-26a-5p","RBM39","0","0","0","0","1","0","0","0","1","1"
"MIRT050134","hsa","hsa","hsa-miR-26a-5p","C14orf37","0","0","0","0","1","0","0","0","1","2"
"MIRT050135","hsa","hsa","hsa-miR-26a-5p","SFMBT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050136","hsa","hsa","hsa-miR-26a-5p","KIAA1704","0","0","0","0","1","0","0","0","1","1"
"MIRT050137","hsa","hsa","hsa-miR-26a-5p","ABCB9","0","0","0","0","1","0","0","0","1","1"
"MIRT050138","hsa","hsa","hsa-miR-26a-5p","ADM","0","0","0","0","1","0","0","0","1","6"
"MIRT050139","hsa","hsa","hsa-miR-26a-5p","USP7","0","0","0","0","1","0","0","0","1","1"
"MIRT050140","hsa","hsa","hsa-miR-26a-5p","TTN","0","0","0","0","1","0","0","0","1","1"
"MIRT050141","hsa","hsa","hsa-miR-26a-5p","HNRNPU","0","0","0","0","1","0","0","0","1","1"
"MIRT050142","hsa","hsa","hsa-miR-26a-5p","YWHAE","0","0","0","0","1","0","0","0","1","1"
"MIRT050143","hsa","hsa","hsa-miR-26a-5p","CEPT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050144","hsa","hsa","hsa-miR-26a-5p","HOXC8","0","0","0","0","1","0","0","0","1","1"
"MIRT050145","hsa","hsa","hsa-miR-26a-5p","CTBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050146","hsa","hsa","hsa-miR-26a-5p","SET","0","0","0","0","1","0","0","0","1","1"
"MIRT050147","hsa","hsa","hsa-miR-26a-5p","MCM3AP","0","0","0","0","1","0","0","0","1","1"
"MIRT050148","hsa","hsa","hsa-miR-26a-5p","TPGS2","0","0","0","0","1","0","0","0","1","1"
"MIRT050149","hsa","hsa","hsa-miR-26a-5p","CA2","0","0","0","0","1","0","0","0","1","1"
"MIRT050150","hsa","hsa","hsa-miR-26a-5p","PCYT1A","0","0","0","0","1","0","0","0","1","1"
"MIRT050151","hsa","hsa","hsa-miR-26a-5p","ACTN4","0","0","0","0","1","0","0","0","1","1"
"MIRT050152","hsa","hsa","hsa-miR-26a-5p","EPG5","0","0","0","0","1","0","0","0","1","1"
"MIRT050153","hsa","hsa","hsa-miR-26a-5p","OLA1","0","0","0","0","1","0","0","0","1","1"
"MIRT050154","hsa","hsa","hsa-miR-26a-5p","RRM2","0","0","0","0","1","0","0","0","1","1"
"MIRT050155","hsa","hsa","hsa-miR-26a-5p","BBX","0","0","0","0","1","0","0","0","1","1"
"MIRT050156","hsa","hsa","hsa-miR-26a-5p","NUP205","0","0","0","0","1","0","0","0","1","1"
"MIRT050157","hsa","hsa","hsa-miR-26a-5p","C6orf47","0","0","0","0","1","0","0","0","1","1"
"MIRT050158","hsa","hsa","hsa-miR-26a-5p","CFLAR","0","0","0","0","1","0","0","0","1","1"
"MIRT050159","hsa","hsa","hsa-miR-26a-5p","SEC31A","0","0","0","0","1","0","0","0","1","1"
"MIRT050160","hsa","hsa","hsa-miR-26a-5p","GLG1","0","0","0","0","1","0","0","0","1","1"
"MIRT050161","hsa","hsa","hsa-miR-26a-5p","TBC1D16","0","0","0","0","1","0","0","0","1","1"
"MIRT050162","hsa","hsa","hsa-miR-26a-5p","BTBD9","0","0","0","0","1","0","0","0","1","1"
"MIRT050163","hsa","hsa","hsa-miR-26a-5p","RND2","0","0","0","0","1","0","0","0","1","1"
"MIRT050164","hsa","hsa","hsa-miR-26a-5p","TUBG1","0","0","0","0","1","0","0","0","1","1"
"MIRT050165","hsa","hsa","hsa-miR-26a-5p","AHRR","0","0","0","0","1","0","0","0","1","1"
"MIRT050166","hsa","hsa","hsa-miR-26a-5p","CNTD2","0","0","0","0","1","0","0","0","1","1"
"MIRT050167","hsa","hsa","hsa-miR-26a-5p","UBE2A","0","0","0","0","1","0","0","0","1","1"
"MIRT050168","hsa","hsa","hsa-miR-26a-5p","CCDC43","0","0","0","0","1","0","0","0","1","1"
"MIRT050169","hsa","hsa","hsa-miR-26a-5p","MSH6","0","0","0","0","1","0","0","0","1","1"
"MIRT050170","hsa","hsa","hsa-miR-26a-5p","HIST4H4","0","0","0","0","1","0","0","0","1","1"
"MIRT050171","hsa","hsa","hsa-miR-26a-5p","C17orf51","0","0","0","0","1","0","0","0","1","1"
"MIRT050172","hsa","hsa","hsa-miR-26a-5p","SLC25A30","0","0","0","0","1","0","0","0","1","1"
"MIRT050173","hsa","hsa","hsa-miR-26a-5p","USB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050174","hsa","hsa","hsa-miR-26a-5p","MYH10","0","0","0","0","1","0","0","0","1","1"
"MIRT050175","hsa","hsa","hsa-miR-26a-5p","LINS","0","0","0","0","1","0","0","0","1","1"
"MIRT050176","hsa","hsa","hsa-miR-26a-5p","UBR4","0","0","0","0","1","0","0","0","1","2"
"MIRT050177","hsa","hsa","hsa-miR-26a-5p","ZNF207","0","0","0","0","1","0","0","0","1","1"
"MIRT050178","hsa","hsa","hsa-miR-26a-5p","OGT","0","0","0","0","1","0","0","0","1","1"
"MIRT050179","hsa","hsa","hsa-miR-26a-5p","TXNL1","0","0","0","0","1","0","0","0","1","1"
"MIRT050180","hsa","hsa","hsa-miR-26a-5p","FOXO3","0","0","0","0","1","0","0","0","1","1"
"MIRT050181","hsa","hsa","hsa-miR-26a-5p","COPB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050182","hsa","hsa","hsa-miR-26a-5p","FASN","0","0","0","0","1","0","0","0","1","1"
"MIRT050183","hsa","hsa","hsa-miR-26a-5p","SARS","0","0","0","0","1","0","0","0","1","1"
"MIRT050184","hsa","hsa","hsa-miR-26a-5p","DDB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050185","hsa","hsa","hsa-miR-26a-5p","PPIA","0","0","0","0","1","0","0","0","1","1"
"MIRT050186","hsa","hsa","hsa-miR-26a-5p","SLC35A4","0","0","0","0","1","0","0","0","1","1"
"MIRT050187","hsa","hsa","hsa-miR-26a-5p","TXNDC11","0","0","0","0","1","0","0","0","1","1"
"MIRT050188","hsa","hsa","hsa-miR-26a-5p","HIST2H2AA3","0","0","0","0","1","0","0","0","1","1"
"MIRT050189","hsa","hsa","hsa-miR-26a-5p","TRAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050190","hsa","hsa","hsa-miR-26a-5p","SDCBP","0","0","0","0","1","0","0","0","1","1"
"MIRT050191","hsa","hsa","hsa-miR-26a-5p","ASCC2","0","0","0","0","1","0","0","0","1","1"
"MIRT050192","hsa","hsa","hsa-miR-26a-5p","KDM5C","0","0","0","0","1","0","0","0","1","1"
"MIRT050193","hsa","hsa","hsa-miR-26a-5p","DST","0","0","0","0","1","0","0","0","1","1"
"MIRT050194","hsa","hsa","hsa-miR-26a-5p","CLIC4","0","0","0","0","1","0","0","0","1","1"
"MIRT050195","hsa","hsa","hsa-miR-26a-5p","WWP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050196","hsa","hsa","hsa-miR-26a-5p","ATP5A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050197","hsa","hsa","hsa-miR-26a-5p","RPL13","0","0","0","0","1","0","0","0","1","1"
"MIRT050198","hsa","hsa","hsa-miR-26a-5p","CNBP","0","0","0","0","1","0","0","0","1","1"
"MIRT052649","hsa","hsa","hsa-miR-26a-5p","MCL1","0","1","0","0","0","0","0","0","1","1"
"MIRT052903","hsa","hsa","hsa-miR-26a-5p","CHD1","1","1","0","0","0","0","0","0","2","1"
"MIRT053077","hsa","hsa","hsa-miR-26a-5p","CKS2","0","1","0","0","1","0","0","0","2","2"
"MIRT053097","hsa","hsa","hsa-miR-26a-5p","PRKCD","1","1","0","0","1","0","0","0","3","2"
"MIRT053251","hsa","hsa","hsa-miR-26a-5p","BAG4","1","0","0","1","0","0","0","0","2","1"
"MIRT053574","hsa","hsa","hsa-miR-26a-5p","FGF9","1","1","1","0","0","0","0","0","3","1"
"MIRT054062","hsa","hsa","hsa-miR-26a-5p","ACVR1","1","0","1","0","0","0","0","0","2","1"
"MIRT054415","hsa","hsa","hsa-miR-26a-5p","AMACR","1","1","1","0","0","0","0","0","3","1"
"MIRT054432","hsa","hsa","hsa-miR-26a-5p","ATM","1","1","1","0","0","0","0","0","3","1"
"MIRT054484","hsa","hsa","hsa-miR-26a-5p","RCBTB1","1","1","1","0","0","0","0","0","3","1"
"MIRT054645","hsa","hsa","hsa-miR-26a-5p","HGF","1","1","1","0","0","0","0","0","3","1"
"MIRT054676","hsa","hsa","hsa-miR-26a-5p","LIN28B","1","1","1","0","0","0","0","0","3","1"
"MIRT054677","hsa","hsa","hsa-miR-26a-5p","ZCCHC11","1","1","1","0","0","0","0","0","3","1"
"MIRT060004","hsa","hsa","hsa-miR-26a-5p","VANGL2","0","0","0","0","1","0","0","0","1","2"
"MIRT062177","hsa","hsa","hsa-miR-26a-5p","WNK1","0","0","0","0","1","0","0","0","1","1"
"MIRT064905","hsa","hsa","hsa-miR-26a-5p","ZBTB18","0","0","0","0","1","0","0","0","1","3"
"MIRT066809","hsa","hsa","hsa-miR-26a-5p","ZDHHC18","0","0","0","0","1","0","0","0","1","2"
"MIRT067540","hsa","hsa","hsa-miR-26a-5p","METAP2","0","0","0","0","1","0","0","0","1","1"
"MIRT072092","hsa","hsa","hsa-miR-26a-5p","CHAC1","0","0","0","0","1","0","0","0","1","3"
"MIRT072125","hsa","hsa","hsa-miR-26a-5p","RTF1","0","0","0","0","1","0","0","0","1","1"
"MIRT073375","hsa","hsa","hsa-miR-26a-5p","ABHD2","0","0","0","0","1","0","0","0","1","1"
"MIRT075111","hsa","hsa","hsa-miR-26a-5p","C16ORF70","0","0","0","0","1","0","0","0","1","3"
"MIRT080605","hsa","hsa","hsa-miR-26a-5p","PMAIP1","0","0","0","0","1","0","0","0","1","4"
