source,target
CRY2,UBC
C17orf49,TAF1
HIST1H2BJ,CCNA2
HIST1H2BJ,UBC
HIST1H2BJ,SUMO1
HIST1H2BJ,BRCA1
ASB6,UBE2K
ASB6,UBC
ASB6,ZBTB16
ASB6,FBXW7
DHFR,E2F1
NOP56,RPS7
NOP56,MAK16
NOP56,EXOSC2
NOP56,EXOSC8
NOTCH1,MYC
NOTCH1,FBXW7
NOTCH1,E2F1
NOTCH1,UBC
NFKBIA,UBC
NFKBIA,MYC
E2F1,CCNA2
E2F1,MYC
UBC,TAB1
UBC,USP10
UBC,COPS7A
UBC,TNFAIP3
UBC,VPS25
UBC,UBE2K
UBC,CCNA2
UBC,FBXW7
UBC,ANAPC16
UBC,TNIP2
UBC,SUMO3
UBC,ZBTB16
UBC,DNA2
UBC,COPS5
UBC,IGF2R
UBC,XIAP
UBC,BRCA1
UBC,SUMO1
TNFAIP3,TAB1
TNFAIP3,TNIP2
TNFAIP3,XIAP
TAB1,XIAP
COPS5,COPS7A
COPS5,ACTL6A
ACOX1,NRIP1
SUMO1,CCNA2
SUMO1,SUMO3
SUMO1,NUP43
SUMO1,BRCA1
BRCA1,CCNA2
BRCA1,SUMO3
BRCA1,DNA2
MYC,NDRG1
MYC,ACTL6A
NUP43,SNRPD3
NUP43,CPSF2
NUP43,SNRPD1
NUP43,NCBP2
NUP43,SUMO3
SNRPD3,NCBP2
SNRPD3,SNRPD1
SNRPD3,DDX5
SNRPD3,CPSF2
SNRPD3,SLU7
DDX5,SNRPD1
DDX5,CPSF2
DDX5,SLU7
DDX5,NCBP2
RPS7,SSR1
RPS7,EIF2S3
RPS7,SSR3
RPS7,NCBP2
RPS7,EXOSC8
RPS7,EXOSC2
EXOSC2,EXOSC8
EXOSC2,DCP2
BRD8,ACTL6A
PLA2G4A,PTDSS2
POLA2,DNA2
FBXW7,UBE2K
FBXW7,ZBTB16
EXOSC8,DCP2
COPS7A,ACTL6A
TAF8,TAF1
TAF8,NCBP2
TAF8,RPRD2
SNRPD1,SLU7
SNRPD1,CPSF2
SNRPD1,NCBP2
SSR1,SSR3
ELP1,PAF1
CPSF2,SLU7
CPSF2,NCBP2
UBE2K,ZBTB16
NCBP2,PAF1
NCBP2,SLU7
GTF3C6,GTF3C2
