source,target
SNRPD1,SNRPD3
SNRPD1,CSTF1
SNRPD1,PHAX
SNRPD1,CPSF2
SNRPD1,NUP43
SNRPD1,SF3B3
SNRPD1,PCBP1
SF3B3,SNRPD3
SF3B3,CSTF1
SF3B3,CPSF2
SF3B3,PCBP1
NUP43,SNRPD3
NUP43,PHAX
NUP43,CPSF2
CPSF2,SNRPD3
CPSF2,CSTF1
CPSF2,PCBP1
PCBP1,SNRPD3
PCBP1,CSTF1
SNRPD3,CSTF1
SNRPD3,PHAX
