source,target
GEMIN2,RANBP2
GEMIN2,SNRPD1
GEMIN2,NUP43
GEMIN2,CLNS1A
MAP3K4,MAP2K4
FZD6,LRP6
GTF2A1,EP300
GTF2A1,KAT2B
GTF2A1,GTF2E1
GTF2A1,ARID1A
GTF2A1,MEF2C
GTF2A1,HMGB1
GTF2A1,ACTB
GTF2A1,RPRD2
GTF2A1,TAF8
CD2AP,MYO1C
TTC5,EP300
TTC5,ATM
RPL39,RPS5
RPL39,RPL18A
RPL39,EIF2S3
RPL39,RPL27
RPL39,EIF4B
RPL39,RPL8
RPL39,EEF2
RPL39,RPS14
RPL39,RPS15A
RPL39,EIF3C
RPL39,RPL9
RPL39,RPS3A
RPL39,EIF3B
RPL39,SPCS3
RPL39,EIF3I
RPL39,RPS25
RPL39,FAU
RPL39,MRPL2
RPL39,RPL24
RPL39,RPS15
SAP30,BRMS1L
SAP30,MBD2
SAP30,ARID4B
SAP30,SMARCA5
SAP30,HIST1H2AC
SAP30,GATAD2A
SAP30,SMAD4
SAP30,SIN3A
SAP30,SIN3B
SAP30,SAP30BP
SAP30,PHF12
SAP30,HDAC1
ACAA1,ACADS
ACAA1,ACLY
ACAA1,HADHA
ACAA1,ACAT2
ARID1A,KAT2B
ARID1A,CHAF1A
ARID1A,HMGB1
ARID1A,ACTB
ARID1A,ARID1B
SMARCA5,TWISTNB
SMARCA5,MBD2
SMARCA5,EP300
SMARCA5,KAT2B
SMARCA5,ARID4B
SMARCA5,HIST1H2AC
SMARCA5,SIN3A
SMARCA5,SAP30BP
SMARCA5,NPM1
SMARCA5,ACTB
SMARCA5,SIN3B
SMARCA5,HDAC1
EEF2,RPS5
EEF2,RPL18A
EEF2,RPL27
EEF2,DHX8
EEF2,RPL8
EEF2,SNRPD1
EEF2,CDC5L
EEF2,RPS14
EEF2,RPL24
EEF2,MRPL2
EEF2,RPS3A
EEF2,RPS15A
EEF2,RPS15
EEF2,RPL9
EEF2,RPS25
UBE2H,FBXW7
UBE2H,TRIP12
UBE2H,UBR1
UBE2H,KLHL11
UBE2H,RNF4
UBE2H,RNF123
UBE2H,HECTD1
TRAPPC2,CNIH1
ARPC2,WASL
ARPC2,HSPA8
ARPC2,HIP1R
ARPC2,SCARB2
ARPC2,CLTC
ARPC2,PSMA7
ARPC2,SNX9
ARPC2,FCHO2
ARPC2,MYO1C
ARPC2,ACTB
ARPC2,DNM2
ARPC2,CTTN
ARPC2,GAK
SKI,TRIM28
SKI,SMAD4
SKI,SIN3A
SKI,HDAC1
SKI,MYC
SKI,SIN3B
CBX6,KDM6B
CBX6,HIST1H2AC
CBX6,RNF2
PDS5B,RANBP2
PDS5B,INCENP
PDS5B,RANGAP1
PDS5B,XPO1
PDS5B,SMC1A
PDS5B,STAG1
PDS5B,SMC3
PDS5B,PAFAH1B1
GOT2,HOGA1
GOT2,ACLY
SMG1,RPS5
SMG1,RPL18A
SMG1,RPL27
SMG1,RPL8
SMG1,RPS14
SMG1,PPP2R2A
SMG1,RPL9
SMG1,RPS3A
SMG1,RPL24
SMG1,RPS15
PKN1,HIST1H2AC
PABPN1,SF3A3
PABPN1,PCBP2
PABPN1,DDX23
PABPN1,SNRPD1
PABPN1,PTBP1
PABPN1,HNRNPM
PABPN1,DDX5
PABPN1,EFTUD2
PABPN1,HNRNPA2B1
PABPN1,CD2BP2
PABPN1,DHX16
PABPN1,CDC5L
PABPN1,U2AF2
PABPN1,SNRNP70
PABPN1,DDX39A
PABPN1,CCAR1
PABPN1,HSPA8
PABPN1,CTNNBL1
PABPN1,SF3B3
PABPN1,LSM7
DUSP10,MAPK8
TRIP12,FBXW7
TRIP12,HECTD1
TRIP12,UBR1
TRIP12,RNF4
TRIP12,KLHL11
TRIP12,RNF123
TRIP12,UBE4B
PSMA4,PSMB1
PSMA4,PSMA7
PSMA4,PSMD11
PSMA4,PSMB6
PSMA4,CDC6
PSMA4,PSME3
PSMA4,PSMC3
PSMA4,PSMD5
PSMA4,PSMD3
RPS15,RPS5
RPS15,RPL18A
RPS15,RRP9
RPS15,EIF2S3
RPS15,RPL27
RPS15,EIF4B
RPS15,RPL8
RPS15,RPS14
RPS15,RPS15A
RPS15,TUFM
RPS15,EIF3C
RPS15,RPL9
RPS15,RPS3A
RPS15,EIF3B
RPS15,HEATR1
RPS15,MRPS16
RPS15,EIF3I
RPS15,MRPL2
RPS15,RPL24
RPS15,SRPRB
RPS15,SPCS3
RPS15,FAU
RPS15,RPS25
ZNF417,TRIM28
SNRNP70,DDX5
SNRNP70,HSPA8
SNRNP70,SUGP1
SNRNP70,LSM7
SNRNP70,CCAR1
SNRNP70,SNRPD1
SNRNP70,CD2BP2
SNRNP70,SF3B3
SNRNP70,U2AF2
SNRNP70,DDX23
SNRNP70,HNRNPM
SNRNP70,HNRNPA2B1
SNRNP70,PTBP1
SNRNP70,PCBP2
SNRNP70,CTNNBL1
SNRNP70,CDC5L
SNRNP70,SF3A3
SNRNP70,DHX16
SNRNP70,EFTUD2
IGF1R,PELP1
PPP1R12C,PPP1CC
SNX9,WASL
SNX9,HSPA8
SNX9,HIP1R
SNX9,SCARB2
SNX9,CLTC
SNX9,ARF1
SNX9,GAK
SNX9,DNM2
SNX9,LDLRAP1
SNX9,CTTN
SNX9,LDLR
SNX9,FCHO2
MRPS16,RPS5
MRPS16,MRPL32
MRPS16,RPS14
MRPS16,RPS15A
MRPS16,TUFM
MRPS16,MRPL9
MRPS16,MRPL2
MRPS16,MRPL19
KDM6B,HIST1H2AC
KDM6B,RNF2
KDM6B,AGO4
PLCG1,CDC37
PLCG1,PRKCA
PLCG1,EFNA5
PLCG1,ITPR1
PLCG1,MTMR1
PLCG1,EPHA4
PLCG1,MTMR14
HNRNPM,DDX5
HNRNPM,HSPA8
HNRNPM,LSM7
HNRNPM,CCAR1
HNRNPM,SNRPD1
HNRNPM,CD2BP2
HNRNPM,SF3B3
HNRNPM,U2AF2
HNRNPM,DDX23
HNRNPM,SF3A3
HNRNPM,PCBP2
HNRNPM,PTBP1
HNRNPM,EFTUD2
HNRNPM,HNRNPA2B1
HNRNPM,CDC5L
HNRNPM,DHX16
HNRNPM,ESRP1
HNRNPM,CTNNBL1
ARCN1,COG3
ARCN1,KIF1B
ARCN1,ARF1
ARCN1,NSF
ARCN1,COPG1
ARCN1,TMED9
ARCN1,KDELR1
ARCN1,KIF5B
ARCN1,SURF4
ARCN1,KLC2
AK2,PKM
AK2,NTPCR
ZNF267,TRIM28
CNOT1,CNOT2
CNOT1,EIF4B
CNOT1,TOB1
CNOT1,PAIP1
CNOT1,CNOT4
RPL27,RPS5
RPL27,RPL18A
RPL27,EIF2S3
RPL27,RPS14
RPL27,SRPRB
RPL27,EIF3B
RPL27,RPL9
RPL27,SPCS3
RPL27,EIF3I
RPL27,EIF4B
RPL27,RPS25
RPL27,EIF3C
RPL27,FAU
RPL27,RPL24
RPL27,RPS15A
RPL27,RPL8
RPL27,RPS3A
ITPR1,PRKCA
ITPR1,ORAI2
MBD2,GATAD2A
MBD2,HDAC1
MBD2,SIN3A
MBD2,SIN3B
MCL1,BAK1
MCL1,BCL2L11
SAP30BP,ARID4B
SAP30BP,SIN3A
SAP30BP,HDAC1
SAP30BP,SIN3B
NCL,EP300
NCL,NPM1
NCL,MYC
RANBP2,HSPA8
RANBP2,DDX39A
RANBP2,GEMIN6
RANBP2,XPO1
RANBP2,SMC1A
RANBP2,STAG1
RANBP2,SMC3
RANBP2,RCC1
RANBP2,U2AF2
RANBP2,CHTOP
RANBP2,KPNA2
RANBP2,NEK6
RANBP2,PPP1CC
RANBP2,HDAC1
RANBP2,NUP43
RANBP2,KPNB1
RANBP2,SNRPD1
RANBP2,NPM1
RANBP2,RANGAP1
RANBP2,PAFAH1B1
RANBP2,INCENP
CHTOP,DDX39A
CHTOP,U2AF2
OGT,PPP1CC
OGT,ACTB
OGT,KANSL3
OGT,KANSL2
RBL2,CDC6
RBL2,MYBL2
RBL2,PPP2R2A
RBL2,SIN3A
RBL2,HDAC1
RBL2,SIN3B
RBL2,CCNE1
HMGB1,KAT2B
HMGB1,GTF2E1
HMGB1,HIST1H1E
HMGB1,H1FX
HMGB1,ACTB
RPL24,RPS5
RPL24,RPL18A
RPL24,EIF2S3
RPL24,EIF4B
RPL24,RPL8
RPL24,RPS14
RPL24,RPS15A
RPL24,EIF3C
RPL24,RPL9
RPL24,RPS3A
RPL24,EIF3B
RPL24,EIF3I
RPL24,EIF6
RPL24,MRPL2
RPL24,RPS25
RPL24,SPCS3
RPL24,FAU
CDC5L,DDX5
CDC5L,HSPA8
CDC5L,SUGP1
CDC5L,LSM7
CDC5L,DHX8
CDC5L,CCAR1
CDC5L,SNRPD1
CDC5L,CD2BP2
CDC5L,SF3B3
CDC5L,U2AF2
CDC5L,DDX23
CDC5L,HNRNPA2B1
CDC5L,PTBP1
CDC5L,PCBP2
CDC5L,CTNNBL1
CDC5L,SF3A3
CDC5L,EFTUD2
CDC5L,DDX3X
CDC5L,DHX16
FBXW7,RNF4
FBXW7,HECTD1
FBXW7,UBR1
FBXW7,KLHL11
FBXW7,RNF123
COPS6,TOR1B
COPS6,ACTB
COPS6,RAD23B
TWISTNB,RRN3
TWISTNB,DDX56
TWISTNB,KAT2B
TWISTNB,HIST1H2AC
TWISTNB,EP300
TWISTNB,ACTB
TWISTNB,CD3EAP
HECTD1,UBR1
HECTD1,KLHL11
HECTD1,RNF4
HECTD1,RNF123
RNF4,ATM
RNF4,UBR1
RNF4,KLHL11
RNF4,RNF123
TOB1,CNOT2
PSMA7,CDC6
PSMA7,PSMD5
PSMA7,PSMD11
PSMA7,PSMB1
PSMA7,CCNE1
PSMA7,PSMD3
PSMA7,PSMB6
PSMA7,PSME3
PSMA7,PSMC3
PSMA7,ABL2
HIST1H4C,KAT2B
HIST1H4C,HIST1H2AE
HIST1H4C,H3F3C
HIST1H4C,HDAC1
RPS14,RPS5
RPS14,RPL18A
RPS14,RRP9
RPS14,EIF2S3
RPS14,EIF4B
RPS14,RPL8
RPS14,FAU
RPS14,RPS15A
RPS14,RPS3A
RPS14,EIF3C
RPS14,MRPL2
RPS14,EIF3B
RPS14,RPL9
RPS14,EIF3I
RPS14,HEATR1
RPS14,RPS25
PPP2R2A,RPL8
PPP2R2A,CNEP1R1
PPP2R2A,PPP1CC
ATM,TRIM28
ATM,SMC1A
ATM,MAPK8
ATM,SLX4
ATM,SUPT5H
ATM,SMC3
ATM,CDK9
ATM,BID
ATM,RAD23B
RORA,EP300
SMAD4,HSPA8
SMAD4,TGFBRAP1
SMAD4,EP300
SMAD4,KAT2B
SMAD4,KPNB1
SMAD4,ZFYVE16
SMAD4,MEF2C
SMAD4,CDK9
SMAD4,SIN3A
SMAD4,MYC
SMAD4,HDAC1
SMAD4,SIN3B
SMAD4,BMPR2
SMAD4,HMGA2
BID,TNFRSF10B
BID,BCL2L11
BID,BAK1
ACTR1A,TUBGCP2
ACTR1A,RAB11A
ACTR1A,KIF5B
ACTR1A,KLC2
ACTR1A,DYNC1H1
ACTR1A,PAFAH1B1
ACTR1A,CDK11A
CCNE1,RRN3
CCNE1,CDC6
CCNE1,PSMD5
CCNE1,ORC6
CCNE1,CCT7
CCNE1,PSMD11
CCNE1,PSMB1
CCNE1,ORC5
CCNE1,PSMD3
CCNE1,PSME3
CCNE1,HDAC1
PSMD11,CDC6
PSMD11,PSMD5
PSMD11,PSME3
PSMD11,PSMC3
PSMD11,PSMB1
PSMD11,PSMB6
PSMD11,AXIN1
PSMD11,PSMD3
USP28,MYC
MAP2K4,IRAK1
MAP2K4,MAPK8
MAP2K4,FAF1
MYO5C,RAB11A
EFNA5,EFNB1
EFNA5,EPHA4
EFNA5,EPHB2
SMC3,HIST1H2AC
SMC3,SMC1A
SMC3,PPP1CC
SMC3,NUP43
SMC3,RANGAP1
SMC3,PAFAH1B1
SMC3,INCENP
SMC3,XPO1
SMC3,STAG1
DCP2,LSM7
DCP2,XRN1
DCP2,TNPO1
DCP2,EDC4
DCP2,KHSRP
PHF12,HDAC1
PHF12,GATAD2A
PHF12,SIN3A
PHF12,SIN3B
EPHB2,EFNB1
EPHB2,WASL
EPHB2,CLTC
EPHB2,EPHA4
EPHB2,ACTB
DBT,ACADS
DBT,ACLY
DBT,BCAT2
RPL18A,RPS5
RPL18A,EIF3B
RPL18A,RPL9
RPL18A,EIF6
RPL18A,EIF3I
RPL18A,EIF4B
RPL18A,RPS25
RPL18A,EIF3C
RPL18A,FAU
RPL18A,MRPL2
RPL18A,EIF2S3
RPL18A,RPS15A
RPL18A,RPL8
RPL18A,RPS3A
KPNB1,KPNA3
KPNB1,NPM1
KPNB1,RCC1
KPNB1,RANGAP1
KPNB1,NUP43
KPNB1,KPNA2
SMC1A,HIST1H2AC
SMC1A,PPP1CC
SMC1A,NUP43
SMC1A,RANGAP1
SMC1A,INCENP
SMC1A,XPO1
SMC1A,STAG1
AGO4,NOTCH2
AGO4,HIST1H2AC
AGO4,RNF2
AGO4,MYC
COL4A1,P4HB
COL4A1,COL18A1
PSMC3,CDC6
PSMC3,PSMD5
PSMC3,PSMB1
PSMC3,AXIN1
PSMC3,PSMD3
PSMC3,PSMB6
PSMC3,PSME3
EPHA4,EFNB1
TKT,GAPDH
TKT,PKM
BICD2,DYNC1H1
BICD2,PAFAH1B1
HAUS1,TUBGCP2
TMF1,COG3
TMF1,NSF
SF3B3,DDX5
SF3B3,HSPA8
SF3B3,SUGP1
SF3B3,LSM7
SF3B3,CCAR1
SF3B3,SNRPD1
SF3B3,CD2BP2
SF3B3,DHX16
SF3B3,SF3A3
SF3B3,PCBP2
SF3B3,U2AF2
SF3B3,DDX23
SF3B3,PTBP1
SF3B3,EFTUD2
SF3B3,HNRNPA2B1
SF3B3,CTNNBL1
MED19,MED16
HIST1H3D,H3F3B
HIST1H3D,HIST1H2AE
HIST1H3D,HIST1H2AM
LDLRAP1,SCARB2
LDLRAP1,CLTC
LDLRAP1,DNM2
LDLRAP1,CTTN
LDLRAP1,LDLR
LDLRAP1,FCHO2
RRP9,RPS5
RRP9,DDX56
RRP9,PELP1
RRP9,NLE1
RRP9,WDR18
RRP9,HEATR1
RRP9,RPS25
RRP9,RPS15A
RRP9,RPS3A
CD2BP2,DDX5
CD2BP2,HSPA8
CD2BP2,SUGP1
CD2BP2,LSM7
CD2BP2,CCAR1
CD2BP2,SNRPD1
CD2BP2,DHX16
CD2BP2,SF3A3
CD2BP2,U2AF2
CD2BP2,DDX23
CD2BP2,PTBP1
CD2BP2,EFTUD2
CD2BP2,HNRNPA2B1
CD2BP2,CTNNBL1
GAK,WASL
GAK,HSPA8
GAK,HIP1R
GAK,CLTC
GAK,ARF1
GAK,LDLR
GAK,DNM2
GAK,CTTN
SPEN,EP300
SPEN,MAML1
PFDN6,CCT7
PFDN6,VBP1
PFDN6,TUBA1C
PFDN6,ACTB
PFDN6,PFDN2
XRN1,LSM7
XRN1,TNPO1
ARHGDIA,RHOT2
ARHGDIA,PRKCA
RPL8,RPS5
RPL8,MRPL32
RPL8,WDR18
RPL8,EIF2S3
RPL8,EIF4B
RPL8,MRPL19
RPL8,PELP1
RPL8,SRPRB
RPL8,EFTUD2
RPL8,EIF3B
RPL8,RPL9
RPL8,SPCS3
RPL8,EIF3I
RPL8,RPS25
RPL8,EIF3C
RPL8,FAU
RPL8,RPS15A
RPL8,RPS3A
CDC6,PSMD5
CDC6,ORC5
CDC6,PSMD3
CDC6,PSMB1
CDC6,ORC6
CDC6,PSMB6
CDC6,PSME3
PA2G4,NLE1
KLHL11,UBR1
KLHL11,RNF123
EP300,TBL1X
EP300,MPG
EP300,HSPA8
EP300,NOTCH2
EP300,PELP1
EP300,HDAC1
EP300,MYC
EP300,KAT2B
EP300,MEF2D
EP300,GATAD2B
EP300,CARM1
EP300,PTGES2
EP300,HIST1H1E
EP300,GTF2E1
EP300,HIST1H2AC
EP300,MEF2C
EP300,MED16
EP300,GATAD2A
EP300,MAML1
EP300,ACTB
EP300,MAPK8
LSM7,DDX5
LSM7,HSPA8
LSM7,SART3
LSM7,PCBP2
LSM7,DHX16
LSM7,SF3A3
LSM7,U2AF2
LSM7,DDX23
LSM7,SNRPD1
LSM7,PTBP1
LSM7,EFTUD2
LSM7,EDC4
LSM7,HNRNPA2B1
LSM7,CTNNBL1
EIF3B,RPS5
EIF3B,EIF2S3
EIF3B,EIF4B
EIF3B,RPS15A
EIF3B,EIF3C
EIF3B,RPL9
EIF3B,RPS3A
EIF3B,EIF3I
EIF3B,RPS25
ARF1,HIP1R
ARF1,RAB11A
ARF1,KIF1B
ARF1,TMED9
ARF1,KDELR1
ARF1,KIF5B
ARF1,DNM2
ARF1,COPG1
ARF1,SURF4
ARF1,CD59
ARF1,KLC2
ARF1,DYNC1H1
ARF1,ARFGEF2
SURF4,KIF1B
SURF4,KIF5B
SURF4,KLC2
SURF4,COPG1
SURF4,KDELR1
SURF4,TMED9
SURF4,NSF
PDIA4,HSP90B1
GATAD2A,GATAD2B
GATAD2A,SIN3A
GATAD2A,HDAC1
PSMB6,PSMD5
PSMB6,PSMB1
PSMB6,PSMD3
PSMB6,PSME3
EIF3I,RPS5
EIF3I,EIF2S3
EIF3I,EIF4B
EIF3I,RPS15A
EIF3I,EIF3C
EIF3I,RPL9
EIF3I,RPS3A
EIF3I,RPS25
CNIH1,NSF
CNIH1,TFG
DHX16,DDX5
DHX16,HSPA8
DHX16,SUGP1
DHX16,CCAR1
DHX16,SNRPD1
DHX16,U2AF2
DHX16,DDX23
DHX16,HNRNPA2B1
DHX16,PTBP1
DHX16,PCBP2
DHX16,CTNNBL1
DHX16,SF3A3
DHX16,EFTUD2
EFNB1,CLTC
EFNB1,WASL
EFNB1,ACTB
TUFM,RPS5
TUFM,MRPL32
TUFM,RPS15A
TUFM,MRPL19
TUFM,MRPL9
TUFM,MRPL2
DNM2,WASL
DNM2,HSPA8
DNM2,HIP1R
DNM2,SCARB2
DNM2,CLTC
DNM2,CTTN
DNM2,LDLR
HIST1H2AC,H3F3B
HIST1H2AC,KAT2B
HIST1H2AC,ARID4B
HIST1H2AC,NPM1
HIST1H2AC,RNF2
HIST1H2AC,ACTB
HIST1H2AC,SIN3A
HIST1H2AC,HDAC1
HIST1H2AC,SIN3B
HIST1H2AC,STAG1
KAT2B,TBL1X
KAT2B,NOTCH2
KAT2B,GTF2E1
KAT2B,MEF2C
KAT2B,MAML1
KAT2B,HDAC1
KAT2B,MYC
KAT2B,ACTB
KAT2B,MEF2D
NUP43,DDX39A
NUP43,GEMIN6
NUP43,NPM1
NUP43,SNRPD1
NUP43,PPP1CC
NUP43,INCENP
NUP43,RANGAP1
NUP43,PAFAH1B1
NUP43,XPO1
EMD,PRKCA
NTPCR,PKM
TMED9,KLC2
TMED9,COPG1
TMED9,KDELR1
TMED9,NSF
TMED9,CD59
AXIN1,PSMD5
AXIN1,LRP6
AXIN1,MYC
DDX56,HEATR1
SIN3A,BRMS1L
SIN3A,TBL1X
SIN3A,TRIM28
SIN3A,ARID4B
SIN3A,CARM1
SIN3A,MYC
SIN3A,HDAC1
SIN3A,SIN3B
FAU,RPS5
FAU,RPS15A
FAU,RPL9
FAU,RPS3A
FAU,MRPL2
FAU,RPS25
GOLIM4,COG3
GOLIM4,NSF
STX3,TXLNA
STX3,NSF
SNRPD1,DDX5
SNRPD1,HSPA8
SNRPD1,SUGP1
SNRPD1,GEMIN6
SNRPD1,SF3A3
SNRPD1,U2AF2
SNRPD1,PCBP2
SNRPD1,DDX23
SNRPD1,PTBP1
SNRPD1,EFTUD2
SNRPD1,HNRNPA2B1
SNRPD1,CTNNBL1
SNRPD1,CLNS1A
EVI5,INCENP
ORC6,ORC5
MRPL32,MRPL19
MRPL32,RPL9
MRPL32,MRPL2
MRPL32,MRPL9
HIST1H2AE,H3F3C
TLR3,HSP90B1
STAG1,PPP1CC
STAG1,RANGAP1
STAG1,PAFAH1B1
STAG1,INCENP
STAG1,XPO1
TUBGCP2,PAFAH1B1
TUBGCP2,DYNC1H1
DDX39A,U2AF2
DDX39A,DHX8
DDX5,CCAR1
DDX5,HSPA8
DDX5,SF3A3
DDX5,PCBP2
DDX5,DDX23
DDX5,PTBP1
DDX5,EFTUD2
DDX5,HNRNPA2B1
DDX5,U2AF2
DDX5,DHX8
DDX5,CTNNBL1
DDX5,SUGP1
RPS3A,RPS5
RPS3A,EIF2S3
RPS3A,EIF4B
RPS3A,RPS15A
RPS3A,EIF3C
RPS3A,RPL9
RPS3A,HEATR1
RPS3A,RPS25
RPS3A,MRPL2
MRPL9,MRPL19
MRPL9,MRPL2
CD3EAP,RRN3
NOTCH2,ATP2A2
NOTCH2,MAML1
COL18A1,LAMC1
COL18A1,P4HB
COL18A1,CTSB
RPL9,RPS5
RPL9,EIF2S3
RPL9,EIF4B
RPL9,RPS15A
RPL9,EIF3C
RPL9,MRPL19
RPL9,EFTUD2
RPL9,EIF6
RPL9,SPCS3
RPL9,RPS25
RPL9,MRPL2
PSMD3,PSMD5
PSMD3,PSMB1
PSMD3,PSME3
TBL1X,MAML1
TBL1X,HDAC1
TBL1X,CARM1
WASL,CTTN
WASL,HIP1R
WASL,LDLR
WASL,CLTC
WASL,SCARB2
WASL,FCHO2
WASL,MYO1C
WASL,ACTB
WASL,HSPA8
FKBPL,HSP90AB1
PER2,PPP1CC
PAFAH1B1,RAB11A
PAFAH1B1,PPP1CC
PAFAH1B1,RANGAP1
PAFAH1B1,DYNC1H1
PAFAH1B1,INCENP
PAFAH1B1,XPO1
PAFAH1B1,CDK11A
HDAC1,MYBL2
HDAC1,TRIM28
HDAC1,ARID4B
HDAC1,MEF2D
HDAC1,MAML1
HDAC1,RANGAP1
HDAC1,GATAD2B
HDAC1,SIN3B
HDAC1,XPO1
MRPL2,RPS5
MRPL2,RPS15A
MRPL2,MRPL19
MRPL2,RPS25
MRPL2,EFTUD2
TAF8,GTF2E1
TAF8,RPRD2
TAF8,CDK9
PSMB1,PSMD5
PSMB1,PSME3
INCENP,PPP1CC
INCENP,RANGAP1
INCENP,XPO1
SRPRB,RPS5
PSMD5,PSME3
HSP90AB1,CDC37
HSP90AB1,HSPA8
PPP1CC,RANGAP1
PPP1CC,PPP1R3D
PPP1CC,CNEP1R1
PPP1CC,XPO1
PPP1CC,ACTB
BRMS1L,SIN3B
COG3,GOLGA3
COG3,NSF
COG3,COPG1
COG3,KDELR1
PELP1,WDR18
PELP1,RNF2
SPCS3,RPS25
PAIP1,CNOT2
PAIP1,EIF4B
PAIP1,CNOT4
KANSL3,KANSL2
CNOT4,CNOT2
CNOT4,EIF4B
ACLY,ENO1
ACLY,SUCLG1
ACLY,ME2
ACLY,SUCLG2
ACLY,ACAT2
USP10,POLI
USP10,USP13
USP10,G3BP2
PRKCA,LPIN1
PRKCA,ACTB
ZNF224,TRIM28
SUCLG1,SUCLG2
RAD23B,UBE4B
RAD23B,ACTB
FCHO2,HIP1R
FCHO2,CLTC
FCHO2,CTTN
TNPO1,IPO7
ACAT2,ACADS
ACAT2,HADHA
EIF4B,RPS5
EIF4B,CNOT2
EIF4B,EIF2S3
EIF4B,EIF4G2
EIF4B,RPS15A
EIF4B,RPS25
EIF4B,EIF3C
CSDE1,MYC
MYO1C,RAB11A
MYO1C,ACTB
ZNF75A,TRIM28
FKBP9,CCT7
TUBA1C,CCT7
TUBA1C,VBP1
TUBA1C,PFDN2
TUBA1C,DYNC1H1
TUBA1C,ACTB
ZNF354B,TRIM28
CDC37,HSP90B1
OPTN,DYNC1H1
CLNS1A,GEMIN6
SUPT5H,CDK9
ARFGEF2,CCT7
COPG1,KIF1B
COPG1,KIF5B
COPG1,KLC2
COPG1,NSF
COPG1,DYNC1H1
COPG1,KDELR1
HADHA,ACADS
HADHA,ETFA
KLC2,KIF1B
KLC2,KIF5B
KLC2,DYNC1H1
KLC2,KDELR1
KLC2,KIFC1
RPS5,EFTUD2
RPS5,HEATR1
RPS5,RPS25
RPS5,EIF3C
RPS5,EIF2S3
RPS5,RPS15A
CTTN,HSPA8
CTTN,HIP1R
CTTN,LAMC1
CTTN,SCARB2
CTTN,CLTC
CTTN,LDLR
DDX17,DHX8
