source,target
EIF4A2,CNOT1
EIF4A2,RPL12
SORT1,IGF2R
SP100,AAAS
SP100,TPR
SP100,TRIM5
BLOC1S6,IGF2R
TPR,AAAS
TPR,SNRPD3
TPR,SRSF9
TPR,IPO8
MRPS2,RPL12
MRPS2,MRPS27
GAB2,MET
CNOT1,BUD31
AXIN1,PSME4
HNRNPA1,SNRPD3
HNRNPA1,BUD31
HNRNPA1,SRSF9
SMARCB1,HMGB1
GOLGB1,RAB1A
RAB1A,SEC16A
AAAS,SNRPD3
MET,SEMA4D
SNRPD3,SRSF9
SNRPD3,BUD31
RPL12,SSR1
SRSF9,BUD31
