source,target
CUL3,UBE2H
CUL3,ZBTB16
CUL3,UBE3C
CUL3,RBBP6
AGO4,DICER1
AGO4,HIST1H2BK
AGO4,BMI1
AGO4,PHC3
AGO4,TNRC6B
ACVR2A,TGFBR3
HMGA1,CABIN1
HMGA1,HMGA2
PHC3,CBX4
PHC3,MAPKAPK2
PHC3,BMI1
PHC3,CBX6
PHC3,TNRC6B
RPL36,RPS5
RPL36,EIF1AX
RPL36,RPL14
CHUK,CCND2
CHUK,CCNT1
CHUK,AKT3
CHUK,CCNT2
CHUK,GTF2H1
BMI1,CBX4
BMI1,MAPKAPK2
BMI1,CBX6
BMI1,TNRC6B
IFT74,KIF3B
AKT3,VEGFA
PDCD4,RPS6KB1
EFTUD2,RPS5
EFTUD2,SNRPB2
EFTUD2,HNRNPA1
EFTUD2,CPSF7
EFTUD2,HNRNPA2B1
EFTUD2,PLRG1
H3F3B,HIST1H2BK
FCF1,RPS5
RIF1,HIST1H2BK
CPSF7,SNRPB2
CPSF7,HNRNPA1
CPSF7,HNRNPA2B1
CPSF7,PLRG1
UBE3C,UBE2Q1
UBE3C,UBE4A
UBE3C,UBE2H
UBE3C,ZBTB16
UBE3C,RBBP6
TRIM28,SKI
TRIM28,ZNF267
NCKAP1,ABL2
CD2AP,VEGFA
RAD23B,MSH2
RAD23B,GTF2H1
RAD23B,POLE4
CCNT1,CCND2
CCNT1,GTF2H1
CCNT1,CCNT2
CCNT1,RPRD2
NCOR2,CARM1
NCOR2,SKI
UBE2Q1,RBBP6
UBE2Q1,UBE4A
UBE2Q1,UBE2H
GTF2H1,CCND2
GTF2H1,CCNT2
EIF1AX,RPS5
EIF1AX,RPL14
CABIN1,PRKCD
HNRNPA2B1,SNRPB2
HNRNPA2B1,HNRNPA1
HNRNPA2B1,PLRG1
RBBP6,ZBTB16
RBBP6,UBE2H
RBBP6,UBE4A
STRADB,SIK1
SNRPB2,HNRNPA1
SNRPB2,PLRG1
MSH2,POLE4
RPL14,RPS5
ZBTB16,UBE4A
ZBTB16,UBE2H
CCND2,CCNT2
UBE2H,UBE4A
HSP90B1,PDIA6
CBX6,CBX4
SUN1,HIST1H2BK
KLC2,ARCN1
KLC2,KIF3B
ARCN1,GOSR1
ARCN1,KIF3B
STX17,GOSR1
HNRNPA1,PLRG1
CEP63,HAUS3
HAUS3,SEPT2
CHD4,HIST1H2BK
RPRD2,CCNT2
TADA2B,HIST1H2BK
