source,target
PAFAH1B1,PPP1CC
PAFAH1B1,CSNK1E
PAFAH1B1,SEPT2
PAFAH1B1,CKAP5
MRPS11,RPS5
MRPS11,RPL27A
MRPS11,MRPL40
MRPS11,RPS6
MRPS11,EIF1AX
NAPG,GOSR1
NAPG,STX17
HIST2H2BE,RIF1
HIST2H2BE,CBX4
HIST2H2BE,NPM1
HIST2H2BE,TADA2B
HIST2H2BE,JARID2
HIST2H2BE,NCOR2
HIST2H2BE,PHC3
HIST2H2BE,HIST2H3A
HIST2H2BE,AGO4
HIST2H2BE,SUN1
HIST2H2BE,CBX6
HIST2H2BE,TBL1XR1
AFF4,CCNT1
AFF4,CCNT2
RPL27A,RPS5
RPL27A,RPL36
RPL27A,EIF5B
RPL27A,RPL14
RPL27A,SRPRB
RPL27A,EFTUD2
RPL27A,RPS6
RPL27A,EIF1AX
MAPK1,VCL
MAPK1,PRKAR2A
MAPK1,SMAD3
MAPK1,JAK1
MAPK1,BSG
MAPK1,RPS6KB1
MAPK1,NCKAP1
MAPK1,ELK4
MAPK1,NRIP1
MAPK1,RPS6KA3
MAPK1,NCOR2
MAPK1,PRKCD
SMAD3,HSPA8
SMAD3,ACVR2A
SMAD3,USP15
SMAD3,LAMC1
SMAD3,CCNT1
SMAD3,SMAD7
SMAD3,CCNT2
SMAD3,PPM1A
SMAD3,SKI
SMAD3,NCOR2
SMAD7,ACVR2A
SMAD7,USP15
SMAD7,BAMBI
SMAD7,PPP1CC
SMAD7,PPP1CB
ORC4,POLE4
SRPRB,RPS5
SRPRB,TRAM1
SRPRB,RPL14
HSP90AB1,HSPA8
HSP90AB1,PPIG
HSP90AB1,AKT3
HSP90AB1,DNAJA1
PPP1CC,STK38
PPP1CC,TAOK1
PPP1CC,PPP1CB
PPP1CC,INSR
PPP1CC,OGT
PPP1CC,CKAP5
PPP1CC,CSNK1E
CSNK1E,RPS5
CSNK1E,PPP1CB
CSNK1E,AXIN2
CSNK1E,DHX37
CSNK1E,FCF1
CSNK1E,RPS6
CSNK1E,CKAP5
CSNK1E,SEPT2
TBL1XR1,AXIN2
TBL1XR1,NCOR2
TBL1XR1,HIST2H3A
TAF13,CCNT1
TAF13,CCNT2
FOXK1,OGT
CUL3,PSMD7
CUL3,RLIM
CUL3,LRRC41
CUL3,UBE2Q1
CUL3,UBE4A
CUL3,UBE2H
CUL3,UBE3B
CUL3,ZBTB16
CUL3,UBE3C
CUL3,RBBP6
AGO4,DICER1
AGO4,PHC3
AGO4,HIST2H3A
AGO4,TNRC6B
ACVR2A,TGFBR3
PHC3,CBX4
PHC3,MAPKAPK2
PHC3,HNRNPK
PHC3,CBX6
PHC3,TNRC6B
NPM1,NUP50
BAMBI,TGFBR3
RPL36,RPS5
RPL36,RPS6
RPL36,EIF1AX
RPL36,EIF5B
RPL36,RPL14
DNAJC5,HSPA8
IFT74,KIF3B
AKT3,VEGFA
AKT3,JAK1
PDCD4,RPS6KB1
EFTUD2,RPS5
EFTUD2,HSPA8
EFTUD2,SNRPB2
EFTUD2,SF3B3
EFTUD2,HNRNPM
EFTUD2,HNRNPA1
EFTUD2,CPSF7
EFTUD2,HNRNPA2B1
EFTUD2,PTBP1
EFTUD2,HNRNPK
EFTUD2,PLRG1
STK38,OGT
STK38,PPP1CB
ITGA6,RPS6KB1
ITGA6,LAMC1
ITGA6,BSG
FCF1,RPS5
FCF1,DHX37
FCF1,RPS6
PPP1CB,OGT
CPSF7,SNRPB2
CPSF7,SF3B3
CPSF7,HNRNPM
CPSF7,HNRNPA1
CPSF7,HNRNPA2B1
CPSF7,PLRG1
CPSF7,PTBP1
CPSF7,HNRNPK
NUP50,HSPA8
UBE3C,RLIM
UBE3C,UBE2Q1
UBE3C,UBE4A
UBE3C,UBE2H
UBE3C,UBE3B
UBE3C,ZBTB16
UBE3C,RBBP6
SF3B3,HSPA8
SF3B3,SNRPB2
SF3B3,HNRNPA1
SF3B3,PTBP1
SF3B3,HNRNPM
SF3B3,HNRNPA2B1
SF3B3,PLRG1
SF3B3,HNRNPK
AP3M1,TCP1
NCKAP1,ABL2
ARIH1,JAK1
CD2AP,VEGFA
RAD23B,POLE4
TAOK1,CKAP5
UBE3B,RLIM
UBE3B,UBE2Q1
UBE3B,RBBP6
UBE3B,ZBTB16
UBE3B,UBE4A
UBE3B,UBE2H
LRRC41,UBE2H
CCNT1,CCND2
CCNT1,CCNT2
CCNT1,RPRD2
NCOR2,THRA
NCOR2,NRIP1
NCOR2,SKI
NCOR2,HIST2H3A
EIF1AX,RPS5
EIF1AX,EIF5B
EIF1AX,RPL14
EIF1AX,RPS6
AMER1,PSMD7
TPM2,VCL
TPM2,TPM3
HNRNPA2B1,HSPA8
HNRNPA2B1,SNRPB2
HNRNPA2B1,HNRNPM
HNRNPA2B1,HNRNPA1
HNRNPA2B1,HNRNPK
HNRNPA2B1,PTBP1
HNRNPA2B1,PLRG1
STRADB,SIK1
RBBP6,RLIM
RBBP6,UBE2Q1
RBBP6,ZBTB16
RBBP6,UBE2H
RBBP6,UBE4A
SNRPB2,HSPA8
SNRPB2,HNRNPA1
SNRPB2,PTBP1
SNRPB2,HNRNPM
SNRPB2,PLRG1
SNRPB2,HNRNPK
AXIN2,PSMD7
EIF5B,RPS5
EIF5B,RPS6
EIF5B,RPL14
RPS6,RPS5
RPS6,RPS6KB1
RPS6,DHX37
RPS6,RPL14
RPS6,RPS6KA3
RPL14,RPS5
RLIM,UBE4A
RLIM,UBE2H
RLIM,UBE2Q1
RLIM,ZBTB16
ZBTB16,UBE4A
ZBTB16,UBE2H
CCND2,CCNT2
HIST2H3A,CBX4
HIST2H3A,TADA2B
HIST2H3A,JARID2
HIST2H3A,CBX6
UBE2H,UBE2Q1
UBE2H,UBE4A
CBX6,CBX4
HNRNPK,HSPA8
HNRNPK,CBX4
HNRNPK,HNRNPM
HNRNPK,HNRNPA1
HNRNPK,PTBP1
HNRNPK,PLRG1
INSR,RPS6KB1
INSR,VEGFA
BAG4,HSPA8
TPM3,VCL
BSG,SLC7A5
KLC2,ARCN1
KLC2,KIF3B
CKAP5,HAUS3
CKAP5,SEPT2
RPS5,DHX37
DNAJA1,HSPA8
UBE4A,UBE2Q1
HNRNPM,HSPA8
HNRNPM,PTBP1
HNRNPM,PLRG1
HNRNPM,HNRNPA1
PRKCD,IFNGR2
PRKCD,JAK1
ARCN1,GOSR1
ARCN1,KIF3B
STX17,GOSR1
HNRNPA1,HSPA8
HNRNPA1,PTBP1
HNRNPA1,PLRG1
PLRG1,HSPA8
PLRG1,PTBP1
ITPR1,PRKAR2A
HAUS3,SEPT2
JAK1,IFNGR2
DHX37,GNL3L
DNAJC10,HSPA8
HSPA8,OCRL
HSPA8,PTBP1
RPRD2,CCNT2
