source,target
CCNT1,SUPT5H
CCNT1,SP1
CCNT1,RPRD2
CCNT1,SMAD3
CCNT1,AFF4
CCNT1,CDK2
CCNT1,BRCA1
CCNT1,TAF13
EIF1AX,RPS5
EIF1AX,EIF5
EIF1AX,EIF3E
EIF1AX,RPL36
EIF1AX,EIF4B
EIF1AX,RPL30
EIF1AX,EIF5B
EIF1AX,RPL13
EIF1AX,EIF3F
EIF1AX,EIF3C
EIF1AX,EIF4G1
EIF1AX,RPLP0
EIF1AX,RPL10
EIF1AX,RPS2
EIF1AX,RPL14
EIF1AX,RPL27A
EIF1AX,RPL9
EIF1AX,RPL21
EIF1AX,RPS17
EIF1AX,RPS3A
EIF1AX,RPSA
EIF1AX,RPL12
EIF1AX,EIF3A
EIF1AX,RPL5
EIF1AX,EIF3M
EIF1AX,RPS6
EIF1AX,EIF4E
EIF1AX,EIF3H
EIF1AX,RPS3
EIF1AX,EIF3CL
EIF1AX,RPS25
CABIN1,HMGA1
CABIN1,PRKCD
APLNR,GNB2
USP15,SMURF2
USP15,SMAD3
USP15,SMAD1
EEF2,RPS5
EEF2,RPL36
EEF2,SNRPA1
EEF2,DHX8
EEF2,RPL30
EEF2,RPL13
EEF2,RPL5
EEF2,CDC5L
EEF2,RPL27A
EEF2,RPS3A
EEF2,RPSA
EEF2,RPS6
EEF2,MRPL1
EEF2,RPL14
EEF2,RPS3
EEF2,RPL21
EEF2,RPS2
EEF2,RPL10
EEF2,RPL12
EEF2,RPLP0
EEF2,RPL9
EEF2,PLRG1
EEF2,RPS25
RPL14,RPS5
RPL14,EIF5
RPL14,EIF3E
RPL14,RPL36
RPL14,EIF4B
RPL14,RPL30
RPL14,EIF5B
RPL14,RPL13
RPL14,EIF3F
RPL14,PLEC
RPL14,EIF3C
RPL14,EIF4G1
RPL14,RPLP0
RPL14,RPL10
RPL14,RPS2
RPL14,SRP72
RPL14,RPL27A
RPL14,RPL5
RPL14,EIF3A
RPL14,RPS17
RPL14,SRPRB
RPL14,RPSA
RPL14,RPS6
RPL14,RPL12
RPL14,EIF4E
RPL14,RPL9
RPL14,SRP19
RPL14,SPCS3
RPL14,EIF3H
RPL14,RPS3
RPL14,RPL21
RPL14,RPS25
RPL14,EIF3M
RPL14,RPS3A
CCND2,MYC
CCND2,CCNT2
CCND2,CDK9
CCND2,CDK2
CCND2,GTF2H1
CCND2,CCNE1
CCND2,SP1
RIOK3,RPS5
RIOK3,BYSL
RIOK3,RRP9
RIOK3,RRP36
RIOK3,NOL11
RIOK3,UTP3
RIOK3,DCAF13
RIOK3,DHX37
RIOK3,WDR75
RIOK3,RPS2
RIOK3,RPSA
RIOK3,RPS6
RIOK3,WDR43
RIOK3,CSNK1E
RIOK3,FCF1
RIOK3,HEATR1
RIOK3,RPS3
RIOK3,TBL3
RIOK3,DIEXF
RIOK3,RPS3A
UBE2H,RNF144B
UBE2H,SMURF2
UBE2H,ASB6
UBE2H,FBXW7
UBE2H,UBE2Q1
UBE2H,RBBP6
UBE2H,ZNRF1
UBE2H,ZBTB16
UBE2H,TRIM32
UBE2H,UBE2C
UBE2H,UBE4A
SKI,SMURF2
SKI,SMAD1
SKI,SMAD3
SKI,MYC
SKI,NCOR2
ASB6,RNF144B
ASB6,SMURF2
ASB6,FBXW11
ASB6,LMO7
ASB6,RBBP6
ASB6,UBE4A
ASB6,ZBTB16
ASB6,FBXW7
CBX6,CBX4
CBX6,HIST1H2AJ
CBX6,HIST2H2BE
CBX6,H2AFX
CBX6,BMI1
CBX6,PHC3
TFB1M,BYSL
TFB1M,GTPBP4
ACTR3B,ARPC5L
MORF4L1,DMAP1
MORF4L1,HIST1H2AJ
MORF4L1,GATAD2A
MORF4L1,ACTB
TRIM32,RNF144B
TRIM32,FBXW11
TRIM32,FBXW7
TBC1D20,RAB1A
IGF1R,RPS6KB1
IGF1R,RAF1
IGF1R,PRKCD
IGF1R,VEGFA
IGF1R,CRK
MED11,MED12
MED12,NCOR2
CKAP5,HAUS3
CKAP5,TUBGCP2
CKAP5,TAOK1
CKAP5,CLASP1
CKAP5,PLK1
CKAP5,TUBA1A
CKAP5,RANGAP1
CKAP5,CSNK1E
CKAP5,SEPT2
CKAP5,ACTR1A
CKAP5,PAFAH1B1
CKAP5,XPO1
MRPS2,MRPS10
MRPS2,MRPS35
MRPS2,RPS5
MRPS2,RPL5
MRPS2,RPL27A
MRPS2,MRPS25
MRPS2,MRPL40
MRPS2,PTCD3
MRPS2,RPS17
MRPS2,RPS2
MRPS2,DAP3
MRPS2,MRRF
MRPS2,MRPS14
MRPS2,MRPL20
MRPS2,RPS6
MRPS2,RPL10
MRPS2,RPL13
MRPS2,GFM1
MRPS2,MRPL12
MRPS2,RPL12
MRPS2,RPLP0
MRPS2,MRPL1
MRPS2,RPL9
MRPS2,MRPS31
MRPS2,MRPS23
MRPS2,RPS3
MRPS2,PLEC
MRPS2,RPS25
MRPS2,MRPL21
MRPS2,RPS3A
GCC1,NSF
GCC1,NAPG
AK2,NT5C3A
AK2,ENTPD1
AK2,AMPD1
ARCN1,GOSR1
ARCN1,KIF23
ARCN1,KIF1B
ARCN1,NSF
ARCN1,KIF3B
ARCN1,TMED7
ARCN1,KIF5B
ARCN1,KLC2
ARCN1,RAB1A
NOL11,RPS5
NOL11,BYSL
NOL11,RRP9
NOL11,RRP36
NOL11,WDR43
NOL11,DHX37
NOL11,DCAF13
NOL11,WDR75
NOL11,CSNK1E
NOL11,FCF1
NOL11,HEATR1
NOL11,TBL3
NOL11,UTP3
NOL11,RPS6
NOL11,DIEXF
NOL11,RPS3A
MEPCE,CDK9
STX17,GOSR1
STX17,RAB1A
STX17,SEC24B
STX17,NAPG
STX17,NSF
STX17,VTI1B
STX17,VAMP8
TCP1,CCNE1
TCP1,CCT8
TCP1,CCT3
TCP1,TUBA1A
TCP1,TUBA1C
TCP1,GNB2
TCP1,AP3M1
TCP1,ACTB
PLRG1,HNRNPL
PLRG1,HSPA8
PLRG1,SYF2
PLRG1,SNRPC
PLRG1,SNRPB2
PLRG1,SNRPA1
PLRG1,WBP11
PLRG1,DHX8
PLRG1,DHX38
PLRG1,SF3B3
PLRG1,HNRNPA1
PLRG1,CPSF7
PLRG1,HNRNPA2B1
PLRG1,BCAS2
PLRG1,CDC5L
PLRG1,YBX1
PLRG1,SF3A3
PLRG1,EFTUD2
PLRG1,CHERP
PABPC4,EIF4G1
PABPC4,EIF4E
HAUS3,CLASP1
HAUS3,TUBGCP2
HAUS3,SEPT2
HAUS3,PLK1
HAUS3,TUBA1A
HAUS3,PAFAH1B1
HAUS3,CEP63
RAB1A,GOSR1
RAB1A,KIF1B
RAB1A,SEC24B
RAB1A,PLK1
RAB1A,KIF5B
RAB1A,KLC2
RAB1A,KIF3B
RAB1A,NSF
RAB1A,TMED7
ACTN1,ITGB4
ACTN1,VCL
ACTN1,ACTG1
ACTN1,ACTB
ACTN1,TPM3
ACTN1,VEGFA
USP7,GTF2H1
TMED7,GOSR1
TMED7,KIF5B
TMED7,NSF
OGT,STK38
OGT,ACTB
OGT,KANSL3
PSME4,PSMD11
PSME4,SMURF2
PSME4,PSMC2
PSME4,PSME3
PSME4,PLK1
PSME4,AXIN2
PSME4,AMER1
IPO11,RPL12
CDC5L,HNRNPL
CDC5L,HSPA8
CDC5L,SYF2
CDC5L,SNRPC
CDC5L,SNRPB2
CDC5L,DHX35
CDC5L,SNRPA1
CDC5L,WBP11
CDC5L,DHX8
CDC5L,DHX38
CDC5L,SF3B3
CDC5L,HNRNPA1
CDC5L,CPSF7
CDC5L,HNRNPA2B1
CDC5L,ASCC3
CDC5L,BCAS2
CDC5L,CHERP
CDC5L,SF3A3
CDC5L,EFTUD2
CDC5L,DDX3X
CDC5L,YBX1
FBXW7,RNF144B
FBXW7,SMURF2
FBXW7,FBXW11
FBXW7,CCT3
FBXW7,UBE2C
FBXW7,RBBP6
FBXW7,UBE4A
FBXW7,ZBTB16
FBXW7,CCT8
FBXW7,UBE2Q1
RAF1,VCL
RAF1,PRKCD
RAF1,JAK2
VAMP8,GOSR1
VAMP8,HSPA8
VAMP8,IGF2R
VAMP8,FTL
VAMP8,OCRL
VAMP8,AP2M1
VAMP8,CLTC
VAMP8,VTI1B
VAMP8,PACSIN3
VAMP8,FTH1
VAMP8,TFRC
HSPD1,TIMM13
HSPD1,HSPA8
HSPD1,HSPA9
HSPD1,HSPA5
HSPD1,GRPEL2
HSPD1,MYC
HSPD1,SLC25A12
HSPD1,SLC25A6
HIST1H2BK,AGO2
HIST1H2BK,TBP
HIST1H2BK,RIF1
HIST1H2BK,H3F3B
HIST1H2BK,CDK2
HIST1H2BK,PLK1
HIST1H2BK,TADA2B
HIST1H2BK,HIST1H2AJ
HIST1H2BK,UBE2C
HIST1H2BK,HIST1H4B
HIST1H2BK,HIST2H2BE
HIST1H2BK,BRCA1
HIST1H2BK,AGO4
HIST1H2BK,SUN1
HIST1H2BK,TBL1XR1
HIST1H2BK,H2AFX
ITGA2,LAMB1
ITGA2,LAMC1
ITGA2,COL4A1
ITGA2,AGRN
ITGA2,LAMB3
SMURF2,ACVR2A
SMURF2,RNF144B
SMURF2,PSMD11
SMURF2,SMAD1
SMURF2,XPO1
SMURF2,UBE2Q1
SMURF2,ZBTB16
SMURF2,FBXW11
SMURF2,PSME3
SMURF2,LMO7
SMURF2,UBE2C
SMURF2,RBBP6
SMURF2,AXIN2
SMURF2,NCOR2
SMURF2,UBE4A
SMURF2,SMAD3
SMURF2,PSMC2
BCAS2,HNRNPL
BCAS2,HSPA8
BCAS2,SYF2
BCAS2,SNRPC
BCAS2,SNRPB2
BCAS2,SNRPA1
BCAS2,WBP11
BCAS2,DHX38
BCAS2,SF3B3
BCAS2,HNRNPA1
BCAS2,CPSF7
BCAS2,HNRNPA2B1
BCAS2,YBX1
BCAS2,CHERP
BCAS2,SF3A3
BCAS2,EFTUD2
PAFAH1B2,PAFAH1B1
BRCA1,RIF1
BRCA1,CCNE1
BRCA1,GTF2H1
BRCA1,CDK2
BRCA1,CBX4
BRCA1,HIST1H2AJ
BRCA1,UBE2C
BRCA1,HIST2H2BE
BRCA1,CDK9
BRCA1,H2AFX
BRCA1,BMI1
BRCA1,SUPT5H
BRCA1,PHC3
PRIM1,ORC4
PRIM1,CDK2
PRIM1,ENTPD1
PRIM1,POLE4
AGO2,TNRC6B
AGO2,H2AFX
AGO2,MYC
AGO2,HIST2H2BE
AGO2,HIST1H2AJ
AGO2,AGO4
AGO2,EIF4E
AGO2,NOTCH2
AGO2,GEMIN4
RPS3,MRPS10
RPS3,RPS5
RPS3,EIF5
RPS3,EIF3E
RPS3,BYSL
RPS3,RRP9
RPS3,RPL36
RPS3,UTP3
RPS3,EIF4B
RPS3,RPL30
RPS3,EIF5B
RPS3,DCAF13
RPS3,RPL13
RPS3,EIF3F
RPS3,DHX37
RPS3,WDR75
RPS3,MRPL1
RPS3,PLEC
RPS3,EIF3C
RPS3,MRPL12
RPS3,EIF4G1
RPS3,RPLP0
RPS3,RPL10
RPS3,RPS2
RPS3,SRP72
RPS3,FCF1
RPS3,RPL27A
RPS3,RPL9
RPS3,RPL21
RPS3,RPS17
RPS3,RPS3A
RPS3,RPSA
RPS3,CSNK1E
RPS3,RPL12
RPS3,HEATR1
RPS3,EIF3A
RPS3,RPL5
RPS3,RPS6
RPS3,WDR43
RPS3,EFTUD2
RPS3,SRPRB
RPS3,DIEXF
RPS3,GFM1
RPS3,MRPS14
RPS3,SRP19
RPS3,EIF4E
RPS3,SPCS3
RPS3,EIF3H
RPS3,TBL3
RPS3,RPS25
RPS3,EIF3M
ACTR1A,TUBGCP2
ACTR1A,KIF23
ACTR1A,CLASP1
ACTR1A,PLK1
ACTR1A,TUBA1A
ACTR1A,KIF5B
ACTR1A,KLC2
ACTR1A,CSNK1E
ACTR1A,SEPT2
ACTR1A,PAFAH1B1
ACTR1A,KIF3B
CCNE1,PSMD11
CCNE1,PSME3
CCNE1,ORC4
CCNE1,PSMC2
CCNE1,CDK2
CCNE1,CCT8
CCNE1,CCT3
ARPC5L,ACTB
ARPC5L,ACTG1
CAMK2G,JAK2
PSMD11,PSME3
PSMD11,UBE2C
PSMD11,PSMC2
PSMD11,CDK2
PSMD11,PLK1
PSMD11,AXIN2
RPLP0,MRPS10
RPLP0,RPS5
RPLP0,EIF5
RPLP0,EIF3E
RPLP0,RPL36
RPLP0,EIF4B
RPLP0,RPL30
RPLP0,EIF5B
RPLP0,RPL13
RPLP0,EIF3F
RPLP0,MRPL1
RPLP0,EIF3C
RPLP0,MRPL12
RPLP0,EIF4G1
RPLP0,RPL9
RPLP0,SRP72
RPLP0,RPL12
RPLP0,EIF3M
RPLP0,RPS3A
RPLP0,EIF3H
RPLP0,RPL10
RPLP0,RPL5
RPLP0,EIF3A
RPLP0,RPL27A
RPLP0,RPS17
RPLP0,RPS2
RPLP0,SRPRB
RPLP0,EFTUD2
RPLP0,RPSA
RPLP0,MRPS14
RPLP0,MRPL20
RPLP0,RPS6
RPLP0,EIF4E
RPLP0,SRP19
RPLP0,SPCS3
RPLP0,RPL21
RPLP0,RPS25
CRK,RPS6KB1
CRK,KIDINS220
CRK,PRKCD
CRK,ABL2
CRK,NCKAP1
CRK,FGFR1
LUC7L,SF3B3
FGFR1,BAG4
FGFR1,VEGFA
ASCC3,DHX8
ASCC3,ASCC1
NAPG,GOSR1
NAPG,NSF
NAPG,IGF2R
COPS5,EIF3E
COPS5,GTF2H1
COPS5,COPS7B
COPS5,TOR1A
COPS5,ACTB
COPS5,RAD23B
COPS5,EIF3H
COPS5,VEGFA
COPS5,EIF3M
HSPA5,HSPA8
HSPA5,DNAJB1
HSPA5,DNAJC10
HSPA5,PDIA6
HSPA5,BAG4
HSPA5,HSPA9
HSPA5,HSP90B1
HSPA5,DNAJA2
HSPA5,DNAJC2
HSPA5,DNAJA1
HSPA5,GRPEL2
HSPA5,DNAJB4
RNMT,FAM103A1
RNMT,GTF2H1
RNMT,EIF4E
RNMT,SUPT5H
RPL27A,MRPS10
RPL27A,RPS5
RPL27A,EIF5
RPL27A,EIF3E
RPL27A,RPL36
RPL27A,EIF4B
RPL27A,RPL30
RPL27A,EIF5B
RPL27A,RPL13
RPL27A,EIF3F
RPL27A,MRPL1
RPL27A,PLEC
RPL27A,EIF3C
RPL27A,MRPL12
RPL27A,EIF4G1
RPL27A,MRPL20
RPL27A,RPL10
RPL27A,RPS2
RPL27A,RPL5
RPL27A,EIF3A
RPL27A,RPS17
RPL27A,SRPRB
RPL27A,EFTUD2
RPL27A,RPSA
RPL27A,MRPS14
RPL27A,RPS6
RPL27A,GFM1
RPL27A,RPL12
RPL27A,SPCS3
RPL27A,EIF4E
RPL27A,RPL9
RPL27A,SRP19
RPL27A,EIF3H
RPL27A,RPS25
RPL27A,RPL21
RPL27A,EIF3M
RPL27A,RPS3A
CHPT1,PAFAH1B1
CHPT1,PLD3
MRPL12,MRPS10
MRPL12,MRPS35
MRPL12,RPS5
MRPL12,MRPS25
MRPL12,PTCD3
MRPL12,MRPL1
MRPL12,MRPS31
MRPL12,MRPS23
MRPL12,MRPL40
MRPL12,RPL5
MRPL12,DAP3
MRPL12,RPS2
MRPL12,MRRF
MRPL12,RPSA
MRPL12,MRPS14
MRPL12,MRPL20
MRPL12,RPL10
MRPL12,GFM1
MRPL12,RPL12
MRPL12,RPL9
MRPL12,MRPL21
WDR75,RPS5
WDR75,BYSL
WDR75,RRP9
WDR75,RRP36
WDR75,UTP3
WDR75,DCAF13
WDR75,DHX37
WDR75,RPS2
WDR75,GTPBP4
WDR75,RPSA
WDR75,RPS6
WDR75,GNL3L
WDR75,WDR43
WDR75,FCF1
WDR75,CSNK1E
WDR75,RPS25
WDR75,HEATR1
WDR75,TBL3
WDR75,DIEXF
WDR75,RPS3A
DAP3,MRPS10
DAP3,MRPS35
DAP3,RPS5
DAP3,TNFRSF10A
DAP3,MRPS25
DAP3,PTCD3
DAP3,MRPL1
DAP3,MRPS31
DAP3,MRPS23
DAP3,MRPL40
DAP3,MRPL20
DAP3,GFM1
DAP3,MRPL21
DAP3,MRRF
DAP3,MRPS14
MMS19,CCNT2
MMS19,GTF2H1
MMS19,CDK9
MMS19,FAM96B
AGO4,NOTCH2
AGO4,HIST1H2AJ
AGO4,SP1
AGO4,HIST2H2BE
AGO4,BMI1
AGO4,H2AFX
AGO4,MYC
AGO4,PHC3
AGO4,TNRC6B
LRPPRC,CYCS
HMGA1,MYC
HMGA1,HMGA2
BAMBI,TGFBR3
INO80D,ACTB
RPL36,RPS5
RPL36,EIF5
RPL36,EIF3E
RPL36,RPS6
RPL36,RPL10
RPL36,RPL13
RPL36,RPL12
RPL36,EIF4E
RPL36,RPL9
RPL36,SRP19
RPL36,EIF5B
RPL36,SPCS3
RPL36,RPL30
RPL36,EIF3H
RPL36,EIF4G1
RPL36,PLEC
RPL36,EIF4B
RPL36,RPS25
RPL36,RPL21
RPL36,EIF3C
RPL36,EIF3F
RPL36,EIF3A
RPL36,RPL5
RPL36,RPS17
RPL36,RPS2
RPL36,RPSA
RPL36,EIF3M
RPL36,RPS3A
CLASP1,TUBGCP2
CLASP1,TAOK1
CLASP1,RANGAP1
CLASP1,ABL2
CLASP1,SEPT2
CLASP1,PLK1
CLASP1,XPO1
CLASP1,CSNK1E
CLASP1,TUBA1A
CLASP1,PAFAH1B1
CLASP1,CEP63
RIF1,HIST2H2BE
RIF1,H2AFX
SF3B3,HNRNPL
SF3B3,HSPA8
SF3B3,SYF2
SF3B3,SNRPC
SF3B3,SNRPB2
SF3B3,SNRPA1
SF3B3,WBP11
SF3B3,DHX38
SF3B3,CHERP
SF3B3,HNRNPA1
SF3B3,SF3A3
SF3B3,EFTUD2
SF3B3,HNRNPA2B1
SF3B3,YBX1
SF3B3,CPSF7
NT5C3A,AMPD1
NT5C3A,CMPK1
NT5C3A,IMPDH2
MRPS25,MRPS10
MRPS25,MRPS35
MRPS25,MRRF
MRPS25,GFM1
MRPS25,MRPL21
MRPS25,MRPL40
MRPS25,PTCD3
MRPS25,MRPL1
MRPS25,MRPL20
MRPS25,MRPS31
MRPS25,MRPS14
MRPS25,MRPS23
RRP9,RPS5
RRP9,BYSL
RRP9,DHX37
RRP9,RPS2
RRP9,GTPBP4
RRP9,UTP3
RRP9,NLE1
RRP9,RRP36
RRP9,RPSA
RRP9,RPS6
RRP9,GNL3L
RRP9,WDR18
RRP9,WDR43
RRP9,DCAF13
RRP9,CSNK1E
RRP9,TBL3
RRP9,FCF1
RRP9,HEATR1
RRP9,RPS25
RRP9,DIEXF
RRP9,RPS3A
RRP9,RRP15
TNPO3,TNPO1
LAMTOR5,RPS6KB1
LAMTOR5,EIF4E
LAMTOR5,MTOR
LAMTOR5,LAMTOR2
LAMTOR5,LAMTOR4
LAMTOR5,LAMTOR1
TIMM10B,TIMM13
POFUT1,NOTCH2
AMPD1,IMPDH2
AMPD1,ENTPD1
AMPD1,ENTPD6
UBE2Q1,RNF144B
UBE2Q1,FBXW11
UBE2Q1,UBE2C
UBE2Q1,RBBP6
UBE2Q1,ZNRF1
UBE2Q1,UBE4A
MTOR,RPS6KB1
MTOR,PRKAB2
MTOR,AKT3
MTOR,LAMTOR1
MTOR,CYCS
MTOR,LAMTOR4
MTOR,RICTOR
MTOR,RPS6
MTOR,RPS6KA3
MTOR,VEGFA
MTOR,LAMTOR2
MTOR,EIF4E
GTF2H1,TBP
GTF2H1,CCNT2
GTF2H1,CDK9
GTF2H1,CDK2
GTF2H1,TAF13
GTF2H1,RAD23B
GTF2H1,SUPT5H
STIP1,HSPA8
STIP1,TRAP1
STIP1,DNAJB1
STIP1,PPIG
STIP1,HSP90B1
STIP1,DNAJB4
AMER1,PSME3
PACSIN3,HSPA8
PACSIN3,CLTC
PACSIN3,AP2M1
PACSIN3,OCRL
TPM2,VCL
TPM2,TPM3
LAMTOR1,RPS6KB1
LAMTOR1,PRKAB2
LAMTOR1,LAMTOR4
LAMTOR1,LAMTOR2
