source,target
PPP2CA,RANBP2
PPP2CA,INSR
PPP2CA,SKA2
PPP2CA,MYC
PPP2CA,UBA52
PPP2CA,SMG1
PPP2CA,CKAP5
H3F3B,HIST1H2BJ
WBP11,SRSF6
WBP11,HNRNPH1
WBP11,RBMX
WBP11,PRPF40A
WBP11,SF3A3
ASAP1,RAB11A
ASAP1,ARF1
SRSF6,RANBP2
SRSF6,RBMX
SRSF6,PRPF40A
SRSF6,HNRNPH1
SRSF6,SF3A3
SF3A3,HNRNPH1
SF3A3,RBMX
SF3A3,PRPF40A
NCOR1,MYC
NCOR1,HIST2H3A
NCOR1,SKI
NCOR1,UBA52
NCOR1,RBBP4
NCOR1,COPS2
MTDH,MYC
ITGB5,VCL
ITGB5,ITGA1
ITGB5,FLNC
SRP68,SSR1
UBA52,PSMD7
UBA52,SSR1
UBA52,IRAK2
UBA52,USP15
UBA52,DERL1
UBA52,EIF4B
UBA52,MCM4
UBA52,VDAC1
UBA52,ASB6
UBA52,COPS2
UBA52,TNKS
UBA52,USP45
UBA52,KLHL25
UBA52,HIST1H2BJ
UBA52,RAD23B
UBA52,RNF8
UBA52,SKI
UBA52,HIST2H3A
UBA52,SMG1
DCTN4,TMED7
AHI1,RAB11A
AHI1,SEPT2
AHI1,CCP110
RAD23B,DERL1
RAD23B,COPS2
TNRC6B,MYC
VDAC1,SLC25A12
VDAC1,BAK1
MITF,RPS6KB1
MITF,MAPK3
SART3,USP15
AP4E1,ARF1
EIF4B,RPS6KB1
RAB11A,ARF1
RAB11A,CKAP5
SYNCRIP,CSDE1
RBBP6,ASB6
RBBP6,FBXO31
RBBP6,RNF14
SEMA7A,ITGA1
CSDE1,MAX
CSDE1,MYC
RBMX,HNRNPH1
VPS53,COG4
VPS53,GOLGA1
ITGA1,TNS1
ITGA1,VCL
RPS6KA1,MAPK3
TDP1,GOLGA1
CCND2,MYC
CCND2,MAX
MAX,MYC
MAX,RBBP4
HIST2H3A,KAT6B
HIST2H3A,HIST1H2BJ
HIST2H3A,DDX21
HIST2H3A,RBBP4
GOLGA1,COG4
FBXL13,RNF14
ASB6,KLHL25
SURF4,ARF1
SURF4,TMED7
TNKS,PSMD7
ARF1,GNS
ARF1,TMED7
ARF1,CD59
SKI,MYC
SKI,SMAD9
SMARCA1,RBBP4
USP14,PSMD7
INSR,RPS6KB1
HNRNPH1,PRPF40A
COG4,TMED7
VCL,TNS1
VCL,MAPK3
MAPK3,MYC
MAPK3,SDC4
MAPK3,HMGB1
SKA2,RANBP2
SKA2,NUP43
SKA2,CKAP5
CKAP5,STAG2
CKAP5,RANBP2
CKAP5,TACC1
CKAP5,NUP43
CKAP5,SEPT2
CKAP5,HAUS6
CKAP5,CCP110
NUP43,RANBP2
RNF8,HIST1H2BJ
BAK1,MCL1
RBM25,PRPF40A
HAUS6,SEPT2
HAUS6,CCP110
RANBP2,STAG2
TMED7,CD59
IRAK2,HMGB1
RBBP4,HIST1H2BJ
STAG2,HIST1H2BJ
MYC,RPS6KB1
